Iteration, Lambda, VLM Invoked, Phase, Num Frames
80, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 13
81, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 21
82, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 21
83, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 21
84, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 21
85, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 12
86, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 13
87, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 13
88, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 21
89, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 21
90, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 15
91, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 21
92, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 21
93, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 13
94, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 21
95, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 12
96, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 21
97, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 13
98, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 21
99, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 13
100, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 12
101, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 21
102, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 21
103, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 19
104, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 15
105, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 21
106, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 13
107, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 11
108, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 21
109, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 21
110, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 18
111, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 17
112, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 10
113, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 21
114, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 13
115, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 13
116, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 21
117, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 21
118, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 15
119, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 21
120, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 14
121, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 12
122, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 21
123, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 13
124, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 15
125, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 12
126, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 21
127, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 13
128, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 21
129, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 11
130, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 21
131, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 21
132, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 14
133, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 21
134, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 14
135, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 13
136, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 21
137, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 21
138, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 21
139, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 21
140, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 21
141, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 21
142, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 16
143, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 11
144, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 21
145, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 12
146, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 21
147, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 12
148, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 15
149, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 16
150, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 21
151, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 17
152, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 12
153, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 17
154, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 21
155, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 12
156, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 21
157, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 12
158, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 13
159, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 21
160, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 13
161, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 11
162, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 12
163, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 21
164, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 15
165, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 13
166, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 13
167, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 21
168, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 13
169, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 11
170, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 15
171, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 21
172, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 21
173, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 21
174, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 19
175, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 12
176, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 21
177, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 17
178, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 21
179, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 14
180, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 21
181, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 11
182, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 14
183, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 15
184, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 21
185, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 21
186, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 17
187, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 15
188, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 14
189, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 21
190, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 21
191, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 16
192, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 21
193, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 17
194, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 15
195, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 21
196, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 21
197, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 20
198, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 21
199, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 21
