Iteration, CPU Time, API Time, Total Episodes, Total Steps, Total Reward
153, 32.765625, 307.91189551353455, 3080, 29309, 80.38318162766858
154, 32.921875, 309.2419922351837, 3100, 29505, 79.9977101615029
155, 33.109375, 310.9530699253082, 3120, 29714, 86.0398449691969
156, 33.265625, 312.6413781642914, 3140, 29926, 87.43107027640514
157, 33.453125, 313.9507842063904, 3160, 30111, 74.87085850970536
158, 33.609375, 315.2774827480316, 3180, 30295, 74.33891682469323
159, 33.765625, 316.6807641983032, 3200, 30503, 85.545523228444
160, 33.90625, 318.0861175060272, 3220, 30697, 79.07016687219551
161, 34.046875, 319.3397390842438, 3240, 30887, 77.21908724276308
162, 34.1875, 320.93004298210144, 3260, 31080, 78.46797002351306
163, 34.328125, 322.32880115509033, 3280, 31255, 70.24862172752006
164, 34.515625, 334.0561900138855, 3300, 31447, 78.06142977113707
165, 34.71875, 335.41238355636597, 3320, 31632, 74.83494704847773
166, 34.875, 336.8591432571411, 3340, 31816, 74.41807579661537
167, 35.015625, 338.43613862991333, 3360, 32000, 74.35507242198
168, 35.203125, 340.6285104751587, 3380, 32199, 81.46475558161808
169, 35.40625, 342.03476190567017, 3400, 32413, 88.35135488627495
170, 35.59375, 343.3562169075012, 3420, 32623, 86.39276591327683
171, 35.734375, 345.1102406978607, 3440, 32808, 74.93248651078859
172, 35.875, 346.42779421806335, 3460, 32985, 71.19333847787063
173, 36.03125, 348.1040368080139, 3480, 33177, 78.21038142603263
174, 36.203125, 349.9251182079315, 3500, 33365, 76.2062206807077
175, 36.359375, 351.5549075603485, 3520, 33560, 79.43163030907249
176, 36.5, 353.3086156845093, 3540, 33764, 83.64540426850677
177, 36.625, 354.66777658462524, 3560, 33970, 84.54776057465963
178, 36.78125, 356.121146440506, 3580, 34168, 80.98775899594263
179, 36.96875, 357.4479937553406, 3600, 34356, 76.29941572135291
180, 37.109375, 359.03380584716797, 3620, 34553, 80.36661959772309
181, 37.265625, 360.67386388778687, 3640, 34727, 69.80805760927426
182, 37.40625, 362.08791303634644, 3660, 34928, 82.31480669301475
183, 37.53125, 363.4474947452545, 3680, 35117, 76.65213985448884
184, 37.6875, 364.904620885849, 3700, 35321, 83.66776132170904
185, 37.828125, 366.2737536430359, 3720, 35506, 74.96108421369067
186, 37.953125, 367.6481375694275, 3740, 35690, 74.45660639810336
187, 38.09375, 368.98275327682495, 3760, 35877, 75.86123668540169
188, 38.25, 370.68524169921875, 3780, 36074, 80.52066511359064
189, 38.453125, 372.04107999801636, 3800, 36275, 82.12049575267643
190, 38.59375, 373.570298910141, 3820, 36458, 73.97160924377206
191, 38.75, 375.1168396472931, 3840, 36650, 78.23693152806234
192, 38.90625, 376.4666314125061, 3860, 36821, 68.39479458721061
193, 39.0625, 378.0245816707611, 3880, 37007, 75.31583220518738
194, 39.203125, 379.4646589756012, 3900, 37182, 70.13657697026427
195, 39.46875, 380.91826605796814, 3920, 37369, 75.83668659140959
196, 39.6875, 382.5608503818512, 3940, 37542, 69.26255276530593
197, 39.890625, 383.91187167167664, 3960, 37730, 76.22561565075878
198, 40.0625, 385.215313911438, 3980, 37894, 65.08507517171611
199, 40.25, 386.72984075546265, 4000, 38086, 78.11379425357599
200, 40.4375, 388.34348917007446, 4020, 38276, 77.16800430137923
201, 40.625, 389.76253747940063, 4040, 38481, 84.13071486225046
202, 40.90625, 391.4108154773712, 4060, 38658, 71.16168378637869
203, 41.3125, 392.8261399269104, 4080, 38855, 80.40877334865553
204, 41.671875, 394.10911202430725, 4100, 39036, 73.0346428756998
205, 42.015625, 395.4378674030304, 4120, 39210, 69.83482068147848
206, 42.25, 396.9538822174072, 4140, 39378, 67.0389071965367
207, 42.484375, 398.42413568496704, 4160, 39591, 87.86304393957377
208, 42.671875, 399.9001064300537, 4180, 39797, 84.70640885070989
209, 42.90625, 401.4136047363281, 4200, 39981, 74.47387015565496
210, 43.140625, 402.9024157524109, 4220, 40157, 70.79833969029181
211, 43.34375, 404.35646176338196, 4240, 40333, 70.72919971912913
212, 43.53125, 405.88796281814575, 4260, 40514, 72.94068666447157
213, 43.6875, 407.3022038936615, 4280, 40703, 76.67443095541924
214, 43.828125, 408.71943712234497, 4300, 40904, 82.25731084037577
215, 44.015625, 410.5320837497711, 4320, 41116, 87.37689877724118
216, 44.15625, 411.9710602760315, 4340, 41296, 72.62420255291875
217, 44.328125, 413.4375789165497, 4360, 41478, 73.53263185113487
218, 44.46875, 414.8877377510071, 4380, 41674, 79.99831288616866
219, 44.609375, 416.9619936943054, 4400, 41861, 75.85965357813606
220, 44.75, 418.40398812294006, 4420, 42036, 70.2422120388803
221, 44.9375, 419.6189651489258, 4440, 42237, 82.28827253131594
222, 45.09375, 421.17080664634705, 4460, 42417, 72.61568156873186
223, 45.25, 422.52511620521545, 4480, 42614, 80.44892035606334
224, 45.40625, 424.16728234291077, 4500, 42787, 69.36952839909797
225, 45.59375, 425.8283314704895, 4520, 42970, 73.95181929112422
226, 46.015625, 427.53578662872314, 4540, 43179, 86.0964354193774
227, 46.265625, 428.9572718143463, 4560, 43376, 80.4834984122551
228, 46.453125, 430.39502596855164, 4580, 43574, 80.80300391926482
229, 46.609375, 431.7279119491577, 4600, 43754, 72.48789299254213
230, 46.765625, 433.1045711040497, 4620, 43949, 79.51103019328043
231, 46.9375, 434.41563534736633, 4640, 44159, 86.53197707883096
232, 47.109375, 435.7651650905609, 4660, 44353, 79.05270383297425
233, 47.265625, 437.2283320426941, 4680, 44540, 75.76028455662316
234, 47.421875, 438.65389037132263, 4700, 44753, 87.94686302677314
235, 47.578125, 440.3491322994232, 4720, 44935, 73.49133605360312
236, 47.71875, 441.99958777427673, 4740, 45101, 65.9951088360453
237, 47.875, 443.8143265247345, 4760, 45294, 78.57472934327225
238, 48.046875, 445.2597954273224, 4780, 45506, 87.49595522013138
239, 48.1875, 446.49998569488525, 4800, 45691, 74.9014853909973
240, 48.328125, 448.00476264953613, 4820, 45889, 80.98349559556917
241, 48.453125, 449.3518898487091, 4840, 46082, 78.59199482861183
242, 48.640625, 450.7063229084015, 4860, 46280, 80.97127064872964
243, 48.8125, 452.11715722084045, 4880, 46482, 82.70626779496065
244, 48.96875, 453.4271824359894, 4900, 46671, 76.76810096617967
245, 49.109375, 455.023987531662, 4920, 46842, 68.38564703110418
246, 49.25, 456.7406482696533, 4940, 47043, 82.36131775350219
247, 49.421875, 458.45697498321533, 4960, 47261, 90.1732083300542
248, 49.59375, 459.9075696468353, 4980, 47430, 67.4166360867075
249, 49.78125, 461.512996673584, 5000, 47615, 74.89425975313532
250, 49.921875, 463.09861493110657, 5020, 47811, 79.95227504324366
251, 50.078125, 464.7592582702637, 5040, 48006, 79.4627884537737
252, 50.25, 466.1783926486969, 5060, 48198, 78.0452426035839
253, 50.40625, 467.81582498550415, 5080, 48389, 77.58882966302312
254, 50.625, 469.24334836006165, 5100, 48566, 71.22760932419146
255, 50.859375, 470.60371565818787, 5120, 48763, 80.31685315932673
256, 51.03125, 472.3057601451874, 5140, 48961, 80.93289987070632
257, 51.21875, 474.09123635292053, 5160, 49160, 81.43790100199675
258, 51.359375, 475.7336394786835, 5180, 49332, 68.87589213943023
259, 51.546875, 477.3293697834015, 5200, 49516, 74.45025551743328
260, 51.703125, 478.945675611496, 5220, 49693, 71.200915042974
261, 51.890625, 480.4566226005554, 5240, 49893, 81.79040717953275
262, 52.046875, 482.2247037887573, 5260, 50086, 78.5845622834662
263, 52.21875, 483.64632081985474, 5280, 50276, 77.27966657491201
264, 52.390625, 485.0413110256195, 5300, 50506, 95.70067214389054
265, 52.53125, 486.5603041648865, 5320, 50688, 73.46933287763468
266, 52.703125, 488.3177103996277, 5340, 50882, 79.07437389617958
267, 52.859375, 489.61357402801514, 5360, 51071, 76.83700465955458
268, 53.03125, 491.24632453918457, 5380, 51245, 69.73695739169042
269, 53.203125, 492.6366562843323, 5400, 51433, 76.25166517794875
270, 53.390625, 494.08544874191284, 5420, 51603, 67.89717574322877
271, 53.625, 495.4994776248932, 5440, 51802, 81.36962028590396
272, 53.953125, 496.9509449005127, 5460, 52002, 81.77719323683343
273, 54.234375, 498.4554228782654, 5480, 52202, 81.8773929550984
274, 54.453125, 499.8095860481262, 5500, 52377, 70.20440183835885
275, 54.65625, 501.2644600868225, 5520, 52576, 81.42758210446917
276, 54.8125, 502.7347331047058, 5540, 52782, 84.67501960982439
277, 54.9375, 504.16135358810425, 5560, 52988, 84.68586499635069
278, 55.0625, 505.5866527557373, 5580, 53158, 67.90562682554295
279, 55.203125, 507.13980054855347, 5600, 53356, 80.93930382583662
280, 55.34375, 508.58002042770386, 5620, 53540, 74.47761262272466
281, 55.515625, 509.9100778102875, 5640, 53744, 83.74490818517026
282, 55.640625, 511.9052963256836, 5660, 53918, 69.77884061908921
283, 55.796875, 513.4671673774719, 5680, 54124, 84.61433443288442
284, 55.921875, 514.8937633037567, 5700, 54326, 82.78190402690112
285, 56.09375, 516.3715522289276, 5720, 54501, 70.18809301114852
286, 56.265625, 517.8476901054382, 5740, 54702, 82.35435051784893
287, 56.4375, 519.5202751159668, 5760, 54878, 70.75320175674594
288, 56.59375, 520.921338558197, 5780, 55051, 69.36007975563005
289, 56.71875, 522.2083530426025, 5800, 55235, 74.47786120441494
290, 56.859375, 523.562582731247, 5820, 55410, 70.21582563756922
291, 57.0, 524.7488050460815, 5840, 55588, 71.61320785193294
292, 57.140625, 526.3550021648407, 5860, 55769, 73.04629011879787
293, 57.28125, 527.8592569828033, 5880, 55967, 80.93230447402814
294, 57.4375, 529.4825012683868, 5900, 56146, 72.1370023968608
295, 57.59375, 530.9202880859375, 5920, 56357, 86.98602955023728
296, 57.75, 532.3377275466919, 5940, 56560, 83.27389347159662
297, 57.890625, 533.7352156639099, 5960, 56768, 85.64203223751707
298, 58.046875, 535.2770619392395, 5980, 56970, 82.85535254767704
299, 58.171875, 537.5204994678497, 6000, 57152, 73.53436822640603
300, 58.3125, 540.2032203674316, 6020, 57358, 84.47234319663463
301, 58.5, 543.5025885105133, 6040, 57554, 79.99659174742177
302, 58.65625, 545.0300159454346, 6060, 57734, 72.58430578713333
303, 58.75, 546.80637550354, 6080, 57802, 20.224016583050147
304, 58.875, 548.3826968669891, 6100, 57970, 67.00895056202299
305, 59.015625, 549.7835233211517, 6120, 58149, 72.04756581107112
306, 59.140625, 551.3237910270691, 6140, 58339, 77.22096018681557
307, 59.296875, 552.6464037895203, 6160, 58532, 78.62743925469965
308, 59.4375, 554.0699939727783, 6180, 58736, 83.70769119363851
309, 59.59375, 555.6149735450745, 6200, 58962, 93.87522108240134
310, 59.734375, 557.0269675254822, 6220, 59145, 73.91352904608422
311, 59.890625, 558.4925534725189, 6240, 59354, 86.07965298424419
312, 60.03125, 559.982724905014, 6260, 59537, 74.02929559319689
313, 60.171875, 561.9452126026154, 6280, 59737, 81.87069042611215
314, 60.3125, 563.557590007782, 6300, 59931, 79.06659041761752
315, 60.453125, 565.3488817214966, 6320, 60109, 71.68133483510107
316, 60.59375, 567.0479390621185, 6340, 60310, 82.22783267156777
317, 60.71875, 568.5259582996368, 6360, 60484, 69.81068972623567
318, 60.859375, 570.2840447425842, 6380, 60682, 80.90452365715831
319, 61.015625, 571.9642505645752, 6400, 60873, 77.7494849272214
320, 61.15625, 573.6384608745575, 6420, 61076, 83.26041329198561
321, 61.296875, 575.305933713913, 6440, 61244, 66.90498664150128
322, 61.453125, 577.4383175373077, 6460, 61425, 73.06346756667608
323, 61.609375, 579.133339881897, 6480, 61630, 84.11228234397694
324, 61.765625, 580.8188347816467, 6500, 61832, 82.83209952916523
325, 61.90625, 582.3490781784058, 6520, 62023, 77.6468797845743
326, 62.15625, 583.8264405727386, 6540, 62204, 73.12585803638231
327, 62.3125, 585.6413929462433, 6560, 62401, 80.48375011202246
328, 62.46875, 587.0754189491272, 6580, 62590, 76.73093729092132
329, 62.625, 588.8902862071991, 6600, 62795, 84.28456398847399
330, 62.796875, 590.6512410640717, 6620, 62984, 76.81168720623107
331, 62.96875, 592.2085146903992, 6640, 63170, 75.37802089668506
332, 63.140625, 593.6331403255463, 6660, 63369, 81.29825626898744
333, 63.328125, 595.2759709358215, 6680, 63574, 84.12551046349839
334, 63.5, 596.9110858440399, 6700, 63769, 79.43880619664887
335, 63.640625, 598.7310469150543, 6720, 63961, 77.93800069062294
336, 63.78125, 600.2663197517395, 6740, 64151, 77.12721559385793
337, 63.921875, 602.1428248882294, 6760, 64341, 77.26329131009815
338, 64.0625, 603.8048017024994, 6780, 64527, 75.34465693887782
339, 64.1875, 605.3992521762848, 6800, 64720, 78.57779752634596
340, 64.328125, 607.2212450504303, 6820, 64910, 77.18554807716387
341, 64.484375, 609.0442934036255, 6840, 65119, 86.03659193735852
342, 64.609375, 610.9844861030579, 6860, 65295, 70.73694147392413
343, 64.765625, 612.8202061653137, 6880, 65476, 72.92733082987687
344, 64.9375, 614.3023474216461, 6900, 65669, 78.55619236217771
345, 65.078125, 615.8547513484955, 6920, 65857, 76.35141823912917
346, 65.234375, 617.3210031986237, 6940, 66036, 72.12803602353907
347, 65.40625, 618.9050171375275, 6960, 66241, 84.11612336226723
348, 65.578125, 620.5846216678619, 6980, 66435, 79.10791672552241
349, 65.71875, 622.2088582515717, 7000, 66629, 78.9913537595698
350, 65.875, 623.7675724029541, 7020, 66835, 84.70293100919727
351, 66.09375, 625.5459685325623, 7040, 67050, 88.82137924172076
352, 66.421875, 627.368902683258, 7060, 67232, 73.47225135152595
353, 66.625, 629.0317006111145, 7080, 67416, 74.4724894671231
354, 66.78125, 630.7378685474396, 7100, 67603, 75.7843650491084
355, 66.921875, 632.8232953548431, 7120, 67816, 87.86130602475312
356, 67.0625, 634.5621750354767, 7140, 68016, 81.89324937757769
357, 67.203125, 636.0444252490997, 7160, 68210, 79.17498860458633
358, 67.359375, 637.7713775634766, 7180, 68409, 81.40638263274705
359, 67.5, 639.6328115463257, 7200, 68620, 86.88787746444565
360, 67.625, 641.8095605373383, 7220, 68808, 76.22762862420632
361, 67.765625, 643.5686087608337, 7240, 69006, 80.88182703222134
362, 67.890625, 646.0455317497253, 7260, 69188, 73.49593987156693
363, 68.03125, 647.6925222873688, 7280, 69371, 73.93596574566979
364, 68.15625, 649.168952703476, 7300, 69563, 78.17409294988917
365, 68.28125, 650.8999869823456, 7320, 69747, 74.39936543430258
366, 68.4375, 652.5963108539581, 7340, 69957, 86.46996985745986
367, 68.5625, 654.0443968772888, 7360, 70155, 80.87148812549715
368, 68.703125, 655.92724609375, 7380, 70367, 87.44289597213634
369, 68.828125, 657.8966352939606, 7400, 70547, 72.62276159440813
370, 68.953125, 660.0138716697693, 7420, 70728, 73.1419815402083
371, 69.0625, 661.628787279129, 7440, 70916, 76.4162933992045
372, 69.203125, 663.3548307418823, 7460, 71107, 77.70877299187637
373, 69.328125, 665.1068077087402, 7480, 71290, 73.860403653177
374, 69.4375, 666.7444155216217, 7500, 71491, 82.32475905438919
375, 69.5625, 668.3937265872955, 7520, 71681, 77.14510895343702
376, 69.703125, 670.1483609676361, 7540, 71893, 87.43774167180318
377, 69.828125, 671.6406288146973, 7560, 72087, 79.1108967776957
378, 69.96875, 673.2475197315216, 7580, 72279, 78.18286228882191
379, 70.109375, 675.0505154132843, 7600, 72485, 84.55662454041149
380, 70.234375, 676.5013906955719, 7620, 72671, 75.34806250488684
381, 70.359375, 678.0688707828522, 7640, 72845, 69.7174472338969
382, 70.5, 679.7647995948792, 7660, 73021, 70.7359805035723
383, 70.640625, 681.7585926055908, 7680, 73208, 75.84573846827618
384, 70.765625, 683.4697587490082, 7700, 73399, 77.68997858599127
385, 70.90625, 685.1235580444336, 7720, 73574, 70.22852554796779
386, 71.046875, 686.7576718330383, 7740, 73784, 86.36783429807208
387, 71.15625, 688.7851490974426, 7760, 73973, 76.70732394524644
388, 71.296875, 690.4432456493378, 7780, 74171, 80.9237899157995
389, 71.421875, 692.0691459178925, 7800, 74409, 99.48374056753595
390, 71.5625, 693.7667264938354, 7820, 74605, 80.00889088184003
391, 71.65625, 695.3868918418884, 7840, 74793, 76.39947905231121
392, 71.78125, 696.8094546794891, 7860, 74992, 81.34425125905696
393, 71.953125, 699.2590098381042, 7880, 75203, 86.99611642715601
394, 72.109375, 701.1732215881348, 7900, 75408, 84.14530095351722
395, 72.265625, 702.7522909641266, 7920, 75620, 87.33544627738985
396, 72.390625, 705.9952249526978, 7940, 75809, 76.67221774055278
397, 72.53125, 708.5866372585297, 7960, 75986, 71.24291317889129
398, 72.6875, 711.1350877285004, 7980, 76175, 76.67021285885653
399, 72.828125, 713.8885612487793, 8000, 76389, 88.3080328191448
400, 72.953125, 716.9655194282532, 8020, 76587, 80.96342738406892
