Iteration, Lambda, VLM Invoked, Phase, Num Frames
47, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
48, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
49, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
50, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
51, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
52, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
53, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
54, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
55, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
56, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
57, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
58, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
59, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
60, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
61, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
62, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
63, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
64, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
65, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
66, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
67, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
68, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
69, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
70, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
71, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
72, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
73, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
74, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
75, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
76, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
77, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
78, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
79, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
80, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
81, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
82, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
83, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
84, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
85, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
86, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
87, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
88, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
89, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
90, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
91, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
92, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
93, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
94, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
95, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
96, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
97, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
98, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
99, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
100, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
101, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
102, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
103, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
104, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
105, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
106, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
107, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
108, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
109, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
110, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
111, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
112, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
113, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
114, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
115, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
116, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
117, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
118, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
119, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
120, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
121, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
122, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
123, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
124, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
125, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
126, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
127, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
128, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
129, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
130, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
131, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
132, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
133, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
134, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
135, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
136, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
137, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
138, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
139, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
140, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
141, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
142, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
143, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
144, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
145, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
146, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
147, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
148, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
149, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
150, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
151, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
152, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
153, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
154, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
155, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
156, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
157, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
158, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
159, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
160, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
161, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
162, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
163, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
164, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
165, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
166, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
167, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
168, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
169, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
170, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
171, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
172, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
173, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
174, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
175, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
176, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
177, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
178, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
179, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
180, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
181, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
182, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
183, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
184, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
185, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
186, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
187, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
188, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
189, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
190, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
191, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
192, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
193, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
194, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
195, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
196, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
197, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
198, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
199, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
200, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
201, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
202, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
203, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
204, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
205, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
206, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
207, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
208, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
209, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
210, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
211, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
212, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
213, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
214, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
215, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
216, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
217, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
218, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
219, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
220, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
221, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
222, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
223, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
224, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
225, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
226, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
227, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
228, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
229, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
230, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
231, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
232, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
233, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
234, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
235, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
236, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
237, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
238, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
239, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
240, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
241, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
242, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
243, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
244, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
245, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
246, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
247, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
248, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
249, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
250, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
251, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
252, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
253, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
254, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
255, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
256, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
257, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
258, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
259, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
260, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
261, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
262, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
263, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
264, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
265, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
266, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
267, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
268, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
269, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
270, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
271, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
272, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
273, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
274, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
275, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
276, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
277, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
278, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
279, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
280, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
281, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
282, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
283, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
284, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
285, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
286, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
287, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
