system:
You are good global RL policy optimizer, helping me find the global optimal policy in the following environment:

# Environment:
The mountain car environment is a 2D world where the agent (robot) is navigating in a track. The goal of this environment is to navigate the robot on a track without crashing into the walls. Initially, the robot is placed randomly into the track but at a safe distance from the walls. The state space consists of 5 range measurements. The action space consists of 3 actions (0: move_forward, 1: rotate_left, 2: rotate_right). Furthermore, both actions and states have additive white Gaussian noise. The robot is rewarded +5 for moving forward and -0.5 for rotating. If the robot crashes into the wall it is penalized with -200.  
The policy is a linear policy with 18 parameters and works as follows: 
action = argmax([sensor[0], sensor[1], sensor[2], sensor[3], sensor[4]] dot W + B)
where 
W = [[params[0], params[1]], [params[2]]
     [params[3]], [params[4], params[5]]
     [params[6]], [params[7], params[8]]
     [params[9]], [params[10], params[11]]
     [params[12]], [params[13], params[14]]
     ]
B = [params[15], params[16], params[17]]

You will receive:
1. Numerical feedback: parameters and their rewards
2. Visual feedback: description of the agent's behavior during the episode — trajectory, instability, failure moments, and overall pattern (when available)

# Regarding the parameters **params**:
**params** is an array of 18 float numbers.
**params** values are in the range of [-6.0, 6.0] with 1 decimal place.
params represent a linear policy. 
f(params) is the episodic reward of the policy.

# Here's how we'll interact:
1. I will first provide MAX_STEPS (400) along with training examples showing past parameters and rewards.
2. I will provide visual analysis of the most recent rollout, highlighting failure modes, success patterns, and behavioral observations.
3. You will provide your response in the following exact format:
    * Line 1: a new input 'params[0]: , params[1]: , params[2]: ,..., params[17]: ', aiming to maximize the function's value f(params). 
    Please propose params values in the range of [-6.0, 6.0], with 1 decimal place.
    * Line 2: detailed explanation of why you chose that input, **explicitly referencing BOTH visual observations AND numerical trends**.
4. I will then provide the function's value f(params) at that point, and the current iteration.
5. We will repeat steps 2-4 until we reach the maximum number of iterations.

# Remember:
1. **Do not propose previously seen params.**
2. **The global optimum should be around 2500.** If you are below that, this is just a local optimum. You should explore instead of exploiting.
3. Search both positive and negative values. **During exploration, use search step size of 1.0**.

Next, you will see examples of params, there episodic reward f(params), and the trajectories the params yield.
params[0]: -1.2; params[1]: -0.1; params[2]: 2.2; params[3]: -4.2; params[4]: -1.3; params[5]: -1.6; params[6]: -2.5; params[7]: 1.6; params[8]: -3.9; params[9]: -1.2; params[10]: 1.6; params[11]: -1.1; params[12]: -1.8; params[13]: 6.4; params[14]: 1.9; params[15]: -2.8; params[16]: 0; params[17]: -3.9; f(params): -500.00
params[0]: 0.2; params[1]: -6; params[2]: 2.4; params[3]: 2.3; params[4]: 2.3; params[5]: -1.4; params[6]: 3.7; params[7]: -1.2; params[8]: -5.1; params[9]: -5.9; params[10]: -3.6; params[11]: -2.3; params[12]: 1.5; params[13]: -6.5; params[14]: 3.7; params[15]: -0.7; params[16]: -3.1; params[17]: 2.6; f(params): -150.00
params[0]: 1.1; params[1]: 8; params[2]: 2; params[3]: -2.5; params[4]: 1.2; params[5]: -3.5; params[6]: 0.1; params[7]: 1.3; params[8]: -4.9; params[9]: 2.9; params[10]: 1.6; params[11]: -3; params[12]: -2.6; params[13]: -1.2; params[14]: -4.8; params[15]: 2.8; params[16]: -3.5; params[17]: 4; f(params): -500.00
params[0]: 6.2; params[1]: -2.7; params[2]: -7.4; params[3]: -2.3; params[4]: -0.7; params[5]: -0; params[6]: 1.8; params[7]: 0.6; params[8]: -3.1; params[9]: 0; params[10]: -1.3; params[11]: -3.5; params[12]: -3.5; params[13]: -2.1; params[14]: -1.6; params[15]: 1.7; params[16]: 1; params[17]: -1.2; f(params): -101.00
params[0]: 2.6; params[1]: 4.5; params[2]: 3.1; params[3]: 5.1; params[4]: 0.9; params[5]: -4.1; params[6]: -4.7; params[7]: -2.6; params[8]: -1.3; params[9]: -0.1; params[10]: -3.1; params[11]: -5.7; params[12]: -3.8; params[13]: -3.3; params[14]: -4.2; params[15]: -2.2; params[16]: 2.8; params[17]: 0.2; f(params): -186.00
params[0]: -0.1; params[1]: -2.5; params[2]: -1.1; params[3]: 2; params[4]: -0.7; params[5]: -6.3; params[6]: 2.6; params[7]: -1.6; params[8]: 1.7; params[9]: 1.9; params[10]: 2.1; params[11]: 3.6; params[12]: 0.5; params[13]: -1.4; params[14]: 2.8; params[15]: 0.7; params[16]: -0.7; params[17]: 2.2; f(params): -175.00
params[0]: -3; params[1]: 7.5; params[2]: 0.5; params[3]: -2.2; params[4]: -0.8; params[5]: 4; params[6]: 2.5; params[7]: -2.1; params[8]: 2.5; params[9]: 0; params[10]: 6.2; params[11]: -0.7; params[12]: 5.7; params[13]: -1.7; params[14]: -2.3; params[15]: -5.8; params[16]: 2.8; params[17]: -0; f(params): 110.50
params[0]: -2.5; params[1]: 1.9; params[2]: -3; params[3]: 2.6; params[4]: 1.3; params[5]: -6.4; params[6]: 3.2; params[7]: -2.6; params[8]: -3.2; params[9]: 2.9; params[10]: -0.7; params[11]: -1.7; params[12]: 3.3; params[13]: 2.4; params[14]: 1.6; params[15]: -1.4; params[16]: 5; params[17]: -0.3; f(params): -177.00
params[0]: -0.4; params[1]: -1.6; params[2]: -0.5; params[3]: 3; params[4]: 5.1; params[5]: 1.1; params[6]: 2.2; params[7]: 4.7; params[8]: 0.5; params[9]: -5.8; params[10]: -2.9; params[11]: 5.2; params[12]: 2.6; params[13]: 1; params[14]: -1.8; params[15]: 3.6; params[16]: -0.2; params[17]: -1.8; f(params): -176.00
params[0]: -0.4; params[1]: -2.6; params[2]: 3.7; params[3]: 4.1; params[4]: 1.1; params[5]: 2.6; params[6]: -1.9; params[7]: 1.2; params[8]: 0.5; params[9]: 2.8; params[10]: -0.3; params[11]: -3.5; params[12]: -0; params[13]: -2.1; params[14]: -1.1; params[15]: 2.5; params[16]: -1.2; params[17]: -0.3; f(params): -165.50
params[0]: 0.6; params[1]: -1.6; params[2]: 2.7; params[3]: 3.1; params[4]: 0.1; params[5]: 1.6; params[6]: -0.9; params[7]: 0.2; params[8]: -0.5; params[9]: 1.8; params[10]: 0.7; params[11]: -2.5; params[12]: 1; params[13]: -1.1; params[14]: 0; params[15]: 1.5; params[16]: -0.2; params[17]: 0.7; f(params): -140.88
params[0]: -1.4; params[1]: -2.6; params[2]: 1.5; params[3]: -3.2; params[4]: -1.8; params[5]: 3; params[6]: 1.5; params[7]: -1.1; params[8]: 1.5; params[9]: -1; params[10]: 5.2; params[11]: -1.7; params[12]: 4.7; params[13]: -0.7; params[14]: -1.3; params[15]: -4.8; params[16]: 1.8; params[17]: -1; f(params): 153.38
params[0]: -0.4; params[1]: -2.6; params[2]: 1.5; params[3]: -2.2; params[4]: -1.8; params[5]: 3; params[6]: -0.8; params[7]: -1.1; params[8]: 1.5; params[9]: 0; params[10]: 5.2; params[11]: -1.7; params[12]: 5.7; params[13]: -0.7; params[14]: -1.3; params[15]: -3.8; params[16]: 1.8; params[17]: -1; f(params): -333.82
params[0]: 5; params[1]: 5; params[2]: 5; params[3]: 5; params[4]: 5; params[5]: -5; params[6]: -5; params[7]: -5; params[8]: -5; params[9]: -5; params[10]: -5; params[11]: -5; params[12]: -5; params[13]: -5; params[14]: -5; params[15]: 5; params[16]: -5; params[17]: -5; f(params): -121.75
params[0]: -1; params[1]: -2.5; params[2]: 1.5; params[3]: -3; params[4]: -1.5; params[5]: 3; params[6]: 1.5; params[7]: -1; params[8]: 1.5; params[9]: -1; params[10]: 5; params[11]: -1.5; params[12]: 4.5; params[13]: -0.5; params[14]: -1; params[15]: 2; params[16]: 0; params[17]: -2; f(params): 189.38
params[0]: 2; params[1]: -2.5; params[2]: 2.5; params[3]: -3; params[4]: -0.5; params[5]: 3; params[6]: 2.5; params[7]: -1; params[8]: 2.5; params[9]: -1; params[10]: 5; params[11]: -1.5; params[12]: 4.5; params[13]: -0.5; params[14]: -1; params[15]: 5; params[16]: -2; params[17]: -5; f(params): 71.72
params[0]: -1; params[1]: -2; params[2]: 2; params[3]: -3; params[4]: -2; params[5]: 3; params[6]: 2; params[7]: -1; params[8]: 2; params[9]: -1; params[10]: 6; params[11]: -2; params[12]: 5; params[13]: -1; params[14]: -1; params[15]: 6; params[16]: -2; params[17]: -3; f(params): 157.03
params[0]: 0; params[1]: 0; params[2]: 0; params[3]: 0; params[4]: 0; params[5]: 0; params[6]: 0; params[7]: 0; params[8]: 0; params[9]: 0; params[10]: 0; params[11]: 0; params[12]: 0; params[13]: 0; params[14]: 0; params[15]: 5; params[16]: -5; params[17]: -5; f(params): -131.00
params[0]: 0; params[1]: -2; params[2]: 2; params[3]: -2; params[4]: -2; params[5]: 3; params[6]: 3; params[7]: -1; params[8]: 2; params[9]: -1; params[10]: 6; params[11]: -2; params[12]: 5; params[13]: -1; params[14]: -1; params[15]: 5; params[16]: -2; params[17]: -2; f(params): 133.68
params[0]: 0; params[1]: -2; params[2]: 2; params[3]: -2; params[4]: -2; params[5]: 3; params[6]: 3; params[7]: -1; params[8]: 2; params[9]: -1; params[10]: 6; params[11]: -2; params[12]: 6; params[13]: -1; params[14]: -1; params[15]: 6; params[16]: -1; params[17]: -3; f(params): 253.43
params[0]: 0; params[1]: -2; params[2]: 2; params[3]: -2; params[4]: -2; params[5]: 3; params[6]: 3; params[7]: -1; params[8]: 2; params[9]: -1; params[10]: 7; params[11]: -2; params[12]: 6; params[13]: -1; params[14]: -1; params[15]: 5; params[16]: -2; params[17]: -2; f(params): 241.93
params[0]: 0; params[1]: -2; params[2]: 2; params[3]: -2; params[4]: -2; params[5]: 3; params[6]: 3; params[7]: -1; params[8]: 2; params[9]: -1; params[10]: 5; params[11]: -2; params[12]: 5; params[13]: -1; params[14]: -1; params[15]: 4; params[16]: -1; params[17]: -1; f(params): 101.42
params[0]: 1; params[1]: -1; params[2]: 2; params[3]: -2; params[4]: -2; params[5]: 3; params[6]: 3; params[7]: -1; params[8]: 2; params[9]: -1; params[10]: 6; params[11]: -2; params[12]: 5; params[13]: -1; params[14]: -1; params[15]: 6; params[16]: -3; params[17]: -3; f(params): 221.85
params[0]: 1; params[1]: -2; params[2]: 2; params[3]: -2; params[4]: -2; params[5]: 3; params[6]: 3; params[7]: -1; params[8]: 2; params[9]: -1; params[10]: 7; params[11]: -2; params[12]: 5; params[13]: -1; params[14]: -1; params[15]: 6; params[16]: -2; params[17]: -2; f(params): 300.90
params[0]: 1; params[1]: -3; params[2]: 1; params[3]: -1; params[4]: -3; params[5]: 2; params[6]: 4; params[7]: -2; params[8]: 1; params[9]: 0; params[10]: -3; params[11]: -3; params[12]: 6; params[13]: -2; params[14]: -2; params[15]: 7; params[16]: -4; params[17]: -4; f(params): -109.15
params[0]: 2; params[1]: -2; params[2]: 2; params[3]: -2; params[4]: -2; params[5]: 3; params[6]: 3; params[7]: -1; params[8]: 2; params[9]: -1; params[10]: 6; params[11]: -2; params[12]: 5; params[13]: -1; params[14]: -1; params[15]: 6; params[16]: -3; params[17]: -3; f(params): -23.65
params[0]: 1; params[1]: -2; params[2]: 2; params[3]: -2; params[4]: -2; params[5]: 3; params[6]: 3; params[7]: -1; params[8]: 2; params[9]: -1; params[10]: 6; params[11]: -2; params[12]: 5; params[13]: -1; params[14]: -1; params[15]: 6; params[16]: -1; params[17]: -1; f(params): 319.23
params[0]: 0; params[1]: -2; params[2]: 2; params[3]: -2; params[4]: -2; params[5]: 3; params[6]: 3; params[7]: -1; params[8]: 2; params[9]: -1; params[10]: 6; params[11]: -2; params[12]: 5; params[13]: -1; params[14]: -1; params[15]: 6; params[16]: -2; params[17]: -2; f(params): 328.88
params[0]: 0; params[1]: -2; params[2]: 2; params[3]: -2; params[4]: -2; params[5]: 3; params[6]: 3; params[7]: -1; params[8]: 2; params[9]: -1; params[10]: 6; params[11]: -2; params[12]: 5; params[13]: -1; params[14]: -1; params[15]: 4; params[16]: -2; params[17]: -2; f(params): 141.85
params[0]: 0; params[1]: -2; params[2]: 2; params[3]: -2; params[4]: -2; params[5]: 3; params[6]: 3; params[7]: -1; params[8]: 2; params[9]: -1; params[10]: 6; params[11]: -2; params[12]: 5; params[13]: -1; params[14]: -1; params[15]: 6; params[16]: -2; params[17]: -2; f(params): 217.75
params[0]: 1; params[1]: -2; params[2]: 2; params[3]: -2; params[4]: -2; params[5]: 3; params[6]: 3; params[7]: -1; params[8]: 2; params[9]: -1; params[10]: 6; params[11]: -2; params[12]: 5; params[13]: -1; params[14]: -1; params[15]: 5; params[16]: -2; params[17]: -2; f(params): 57.00
params[0]: 2; params[1]: -2; params[2]: 2; params[3]: -2; params[4]: -2; params[5]: 3; params[6]: 3; params[7]: -1; params[8]: 2; params[9]: -1; params[10]: 6; params[11]: -2; params[12]: 5; params[13]: -1; params[14]: -1; params[15]: 6; params[16]: -2; params[17]: -2; f(params): 24.98
params[0]: 0; params[1]: -2; params[2]: 2; params[3]: -2; params[4]: -2; params[5]: 3; params[6]: 3; params[7]: -1; params[8]: 2; params[9]: -1; params[10]: 6; params[11]: -2; params[12]: 5; params[13]: -1; params[14]: -1; params[15]: 7; params[16]: -3; params[17]: -3; f(params): 53.65
params[0]: 0; params[1]: -2; params[2]: 2; params[3]: -2; params[4]: -2; params[5]: 3; params[6]: 3; params[7]: -1; params[8]: 2; params[9]: -1; params[10]: 6; params[11]: -2; params[12]: 5; params[13]: -1; params[14]: -1; params[15]: 6; params[16]: -6; params[17]: -6; f(params): 10.30
params[0]: 0; params[1]: -2; params[2]: 2; params[3]: -2; params[4]: -2; params[5]: 3; params[6]: 3; params[7]: -1; params[8]: 2; params[9]: -1; params[10]: 6; params[11]: -2; params[12]: 5; params[13]: -1; params[14]: -1; params[15]: 7; params[16]: -3; params[17]: -3; f(params): 132.68
params[0]: 0; params[1]: -2; params[2]: 2; params[3]: -2; params[4]: -2; params[5]: 3; params[6]: 3; params[7]: -1; params[8]: 2; params[9]: -1; params[10]: 6; params[11]: -2; params[12]: 5; params[13]: -1; params[14]: -1; params[15]: 6; params[16]: -4; params[17]: -4; f(params): 137.57
params[0]: 0; params[1]: -2; params[2]: 2; params[3]: -2; params[4]: -2; params[5]: 3; params[6]: 3; params[7]: -1; params[8]: 2; params[9]: -1; params[10]: 8; params[11]: -2; params[12]: 5; params[13]: -1; params[14]: -1; params[15]: 7; params[16]: -3; params[17]: -3; f(params): 346.95
params[0]: 0; params[1]: -2; params[2]: 2; params[3]: -2; params[4]: -2; params[5]: 3; params[6]: 3; params[7]: -1; params[8]: 2; params[9]: -1; params[10]: 5; params[11]: -2; params[12]: 5; params[13]: -1; params[14]: -1; params[15]: 5; params[16]: -5; params[17]: -5; f(params): 0.30
params[0]: 0.5; params[1]: -2; params[2]: 2; params[3]: -2; params[4]: -2; params[5]: 3; params[6]: 3; params[7]: -1; params[8]: 2; params[9]: -1; params[10]: 7; params[11]: -2; params[12]: 5; params[13]: -1; params[14]: -1; params[15]: 7; params[16]: -3; params[17]: -3; f(params): 147.10
params[0]: 0; params[1]: -2; params[2]: 2; params[3]: -2; params[4]: -2; params[5]: 3; params[6]: 3; params[7]: -1; params[8]: 2; params[9]: -1; params[10]: 6; params[11]: -2; params[12]: 6; params[13]: -1; params[14]: -1; params[15]: 6; params[16]: -5; params[17]: -5; f(params): 50.75
params[0]: 1; params[1]: -2; params[2]: 2; params[3]: -2; params[4]: -2; params[5]: 3; params[6]: 3; params[7]: -1; params[8]: 2; params[9]: -1; params[10]: 6; params[11]: -2; params[12]: 5; params[13]: -1; params[14]: -1; params[15]: 6; params[16]: -4; params[17]: -4; f(params): 163.05
params[0]: 0; params[1]: -2; params[2]: 3; params[3]: -2; params[4]: -2; params[5]: 3; params[6]: 3; params[7]: -1; params[8]: 2; params[9]: -1; params[10]: 6; params[11]: -2; params[12]: 5; params[13]: -1; params[14]: -1; params[15]: 6; params[16]: -5; params[17]: -4; f(params): 245.93
params[0]: 0; params[1]: -2; params[2]: 2; params[3]: -2; params[4]: -2; params[5]: 3; params[6]: 3; params[7]: -1; params[8]: 2; params[9]: -1; params[10]: 6; params[11]: -2; params[12]: 5; params[13]: -1; params[14]: -1; params[15]: 7; params[16]: -5; params[17]: -5; f(params): -37.08
params[0]: 1; params[1]: -2; params[2]: 2; params[3]: -2; params[4]: -2; params[5]: 3; params[6]: 3; params[7]: -1; params[8]: 2; params[9]: -1; params[10]: 7; params[11]: -2; params[12]: 6; params[13]: -1; params[14]: -1; params[15]: 6; params[16]: -4; params[17]: -4; f(params): 74.35
params[0]: 0; params[1]: -2; params[2]: 2; params[3]: -2; params[4]: -2; params[5]: 3; params[6]: 4; params[7]: -1; params[8]: 3; params[9]: -1; params[10]: 6; params[11]: -2; params[12]: 5; params[13]: -1; params[14]: -1; params[15]: 6; params[16]: -4; params[17]: -4; f(params): 128.40
params[0]: 0; params[1]: -2; params[2]: 2; params[3]: -2; params[4]: -2; params[5]: 3; params[6]: 3; params[7]: -1; params[8]: 2; params[9]: -1; params[10]: 6; params[11]: -2; params[12]: 5; params[13]: -1; params[14]: -1; params[15]: 7; params[16]: -4; params[17]: -4; f(params): -47.75
params[0]: 0; params[1]: -2; params[2]: 2; params[3]: -2; params[4]: -2; params[5]: 3; params[6]: 3; params[7]: -1; params[8]: 2; params[9]: -1; params[10]: 6; params[11]: -2; params[12]: 5; params[13]: -1; params[14]: -1; params[15]: 5; params[16]: -5; params[17]: -5; f(params): 151.32
params[0]: 0; params[1]: -2; params[2]: 3; params[3]: -2; params[4]: -2; params[5]: 3; params[6]: 4; params[7]: -1; params[8]: 2; params[9]: -1; params[10]: 6; params[11]: -3; params[12]: -3; params[13]: -1; params[14]: -1; params[15]: 6; params[16]: -3; params[17]: -3; f(params): 677.80
params[0]: 0; params[1]: -2; params[2]: 3; params[3]: -2; params[4]: -2; params[5]: 3; params[6]: 4; params[7]: -1; params[8]: 2; params[9]: -1; params[10]: 6; params[11]: -3; params[12]: 5; params[13]: -1; params[14]: -1; params[15]: 6; params[16]: -4; params[17]: -4; f(params): 148.47
params[0]: 0; params[1]: -2; params[2]: 1; params[3]: -2; params[4]: -2; params[5]: 3; params[6]: 2; params[7]: -1; params[8]: 2; params[9]: -1; params[10]: 6; params[11]: -1; params[12]: 5; params[13]: -1; params[14]: -1; params[15]: 6; params[16]: -4; params[17]: -4; f(params): 98.78
params[0]: 0; params[1]: -2; params[2]: 2; params[3]: -2; params[4]: -2; params[5]: 4; params[6]: 3; params[7]: -1; params[8]: 2; params[9]: -1; params[10]: 6; params[11]: -2; params[12]: 5; params[13]: -1; params[14]: -1; params[15]: 6; params[16]: -3; params[17]: -3; f(params): 62.95
params[0]: 0; params[1]: -2; params[2]: 3; params[3]: -2; params[4]: -2; params[5]: 4; params[6]: 5; params[7]: -1; params[8]: 2; params[9]: -1; params[10]: 7; params[11]: -3; params[12]: -2; params[13]: -1; params[14]: -1; params[15]: 7; params[16]: -3; params[17]: -3; f(params): 670.23
params[0]: 0; params[1]: -2; params[2]: 2; params[3]: -2; params[4]: -2; params[5]: 3; params[6]: 3; params[7]: -1; params[8]: 2; params[9]: -1; params[10]: 7; params[11]: -2; params[12]: 5; params[13]: -1; params[14]: -1; params[15]: 7; params[16]: -3; params[17]: -3; f(params): 325.65
params[0]: 0; params[1]: -2; params[2]: 3; params[3]: -2; params[4]: -2; params[5]: 4; params[6]: 6; params[7]: -1; params[8]: 2; params[9]: -1; params[10]: 7; params[11]: -3; params[12]: -2; params[13]: -1; params[14]: -1; params[15]: 7; params[16]: -3; params[17]: -3; f(params): 605.20
params[0]: 0; params[1]: -2; params[2]: 3; params[3]: -2; params[4]: -2; params[5]: 4; params[6]: 4; params[7]: -1; params[8]: 2; params[9]: -1; params[10]: 7; params[11]: -3; params[12]: -2; params[13]: -1; params[14]: -1; params[15]: 7; params[16]: -3; params[17]: -3; f(params): 1101.97
params[0]: 1; params[1]: -2; params[2]: 3; params[3]: -2; params[4]: -2; params[5]: 4; params[6]: 6; params[7]: -1; params[8]: 2; params[9]: -1; params[10]: 7; params[11]: -3; params[12]: -2; params[13]: -1; params[14]: -1; params[15]: 6; params[16]: -3; params[17]: -3; f(params): 432.23
params[0]: 0; params[1]: -2; params[2]: 3; params[3]: -2; params[4]: -2; params[5]: 4; params[6]: 4; params[7]: -1; params[8]: 2; params[9]: -1; params[10]: 7; params[11]: -3; params[12]: -2; params[13]: -1; params[14]: -1; params[15]: 7; params[16]: -3; params[17]: -3; f(params): 896.42
params[0]: 0; params[1]: -2; params[2]: 3; params[3]: -2; params[4]: -2; params[5]: 4; params[6]: 6; params[7]: -1; params[8]: 2; params[9]: -1; params[10]: 7; params[11]: -3; params[12]: -2; params[13]: -1; params[14]: -1; params[15]: 7; params[16]: -3; params[17]: -3; f(params): 507.00
params[0]: 1; params[1]: -2; params[2]: 3; params[3]: -2; params[4]: -2; params[5]: 4; params[6]: 5; params[7]: -1; params[8]: 2; params[9]: -1; params[10]: 7; params[11]: -3; params[12]: -2; params[13]: -1; params[14]: -1; params[15]: 7; params[16]: -3; params[17]: -3; f(params): 728.00
params[0]: -1; params[1]: -2; params[2]: 3; params[3]: -2; params[4]: -2; params[5]: 4; params[6]: 5; params[7]: -1; params[8]: 2; params[9]: -1; params[10]: 7; params[11]: -3; params[12]: -2; params[13]: -1; params[14]: -1; params[15]: 7; params[16]: -3; params[17]: -3; f(params): 454.20
params[0]: 0; params[1]: -1; params[2]: 3; params[3]: -2; params[4]: -2; params[5]: 4; params[6]: 5; params[7]: -1; params[8]: 2; params[9]: -1; params[10]: 7; params[11]: -3; params[12]: -2; params[13]: -1; params[14]: -1; params[15]: 7; params[16]: -3; params[17]: -3; f(params): 975.08
