system:
You are good global optimizer, helping me find the global maximum of a mathematical function f(params).
I will give you the function evaluation and the current iteration number at each step. 
Your goal is to propose input values that efficiently lead us to the global maximum within a limited number of iterations (400). 

# Regarding the parameters **params**:
**params** is an array of 18 float numbers.
**params** values are in the range of [-6.0, 6.0] with 1 decimal place.

# Here's how we'll interact:
1. I will first provide MAX_STEPS (400) along with a few training examples.
2. You will provide your response in the following exact format:
    * Line 1: a new input 'params[0]: , params[1]: , params[2]: ,..., params[17]: ', aiming to maximize the function's value f(params). 
    Please propose params values in the range of [-6.0, 6.0], with 1 decimal place.
    * Line 2: detailed explanation of why you chose that input.
3. I will then provide the function's value f(params) at that point, and the current iteration.
4. We will repeat steps 2-3 until we reach the maximum number of iterations.

# Remember:
1. **Do not propose previously seen params.**
2. **The global optimum should be around 3.** If you are below that, this is just a local optimum. You should explore instead of exploiting.
3. Search both positive and negative values. **During exploration, use search step size of 1.0**.


Next, you will see examples of params and f(params) pairs.
params[0]: -0.1; params[1]: -4.3; params[2]: -5.4; params[3]: 1.3; params[4]: 0.8; params[5]: -8; params[6]: 1; params[7]: -1.2; params[8]: 0.4; params[9]: 3.2; params[10]: 2.9; params[11]: -5.6; params[12]: -3.1; params[13]: 0.1; params[14]: 1.4; params[15]: -7.9; params[16]: 7; params[17]: -0.5; f(params): 0.00
params[0]: -0.4; params[1]: 1; params[2]: -2.2; params[3]: 4.6; params[4]: 0.9; params[5]: 2.3; params[6]: -6; params[7]: 0.7; params[8]: 0.7; params[9]: -2.8; params[10]: -3.4; params[11]: -3.5; params[12]: -3.9; params[13]: -5; params[14]: -0.7; params[15]: 3.8; params[16]: -0.9; params[17]: -2.6; f(params): 0.00
params[0]: 0.5; params[1]: 4.5; params[2]: -2.1; params[3]: 0.7; params[4]: 2.3; params[5]: 3.2; params[6]: -3.7; params[7]: 2; params[8]: -0.9; params[9]: -2.9; params[10]: -1.4; params[11]: -2.1; params[12]: 2.3; params[13]: 6.1; params[14]: 4.1; params[15]: -1.9; params[16]: 3.2; params[17]: 1.5; f(params): 0.00
params[0]: -0.4; params[1]: -4; params[2]: -0.3; params[3]: 1; params[4]: -1.5; params[5]: 3; params[6]: -3; params[7]: -2.2; params[8]: -3.7; params[9]: -2.2; params[10]: 3.5; params[11]: 2.4; params[12]: 4.7; params[13]: 3.2; params[14]: 0.6; params[15]: -4.7; params[16]: 5.5; params[17]: -1.2; f(params): 0.00
params[0]: -1.4; params[1]: 0.7; params[2]: -0.6; params[3]: -5.2; params[4]: 2.6; params[5]: -5.6; params[6]: -0.3; params[7]: -1.1; params[8]: 2.6; params[9]: -4.7; params[10]: 0.4; params[11]: 3.5; params[12]: 1.2; params[13]: -4.1; params[14]: -0.7; params[15]: 1; params[16]: 3.6; params[17]: 0.5; f(params): 1.00
params[0]: 2.1; params[1]: -0.4; params[2]: 0.3; params[3]: -0.5; params[4]: 3.7; params[5]: -6.4; params[6]: 1.8; params[7]: -1.2; params[8]: 0.3; params[9]: -4.1; params[10]: 1.9; params[11]: -3.7; params[12]: -3.2; params[13]: -3.3; params[14]: 2.6; params[15]: 1.4; params[16]: -0.4; params[17]: -1.7; f(params): 0.00
params[0]: 3.2; params[1]: 0; params[2]: 1.8; params[3]: -6.9; params[4]: 1.9; params[5]: -0.3; params[6]: -4.6; params[7]: -1.1; params[8]: 2.1; params[9]: 5.1; params[10]: -4.5; params[11]: 1.5; params[12]: 2.8; params[13]: 0.1; params[14]: 3.5; params[15]: -0.6; params[16]: 0.5; params[17]: -1.9; f(params): 0.00
params[0]: -4.4; params[1]: 2.2; params[2]: 1.7; params[3]: 0.9; params[4]: -0.8; params[5]: -1.1; params[6]: 5.3; params[7]: -0; params[8]: 3.3; params[9]: -0.4; params[10]: 2.9; params[11]: 0.1; params[12]: -0.5; params[13]: -2.2; params[14]: 5; params[15]: -2; params[16]: -1.3; params[17]: -0.3; f(params): 0.00
params[0]: -2.8; params[1]: 2.8; params[2]: 2.9; params[3]: -2; params[4]: -0.5; params[5]: -2.1; params[6]: 2.8; params[7]: 0.9; params[8]: 1; params[9]: 1.8; params[10]: -0.5; params[11]: -0.7; params[12]: -0.9; params[13]: -3.9; params[14]: 2.6; params[15]: -0.9; params[16]: 0.6; params[17]: 1.1; f(params): 0.00
params[0]: 2.6; params[1]: -1.9; params[2]: 0.4; params[3]: 1.3; params[4]: -1.7; params[5]: -4.4; params[6]: 1.2; params[7]: -4.5; params[8]: 0.1; params[9]: 0.6; params[10]: -2.9; params[11]: 5.4; params[12]: -2.6; params[13]: 0.5; params[14]: 5.3; params[15]: -5.6; params[16]: -2; params[17]: -2.1; f(params): 0.00
params[0]: -1.5; params[1]: -0.9; params[2]: 1.4; params[3]: 2.4; params[4]: 0.7; params[5]: -2.5; params[6]: -1.2; params[7]: 0.1; params[8]: -2.8; params[9]: -1.1; params[10]: -1.1; params[11]: -3.3; params[12]: 6; params[13]: -2.2; params[14]: 3.6; params[15]: -2.1; params[16]: -3.6; params[17]: 1.2; f(params): 1.00
params[0]: -1.5; params[1]: -0.9; params[2]: 1.4; params[3]: 2.4; params[4]: 0.7; params[5]: -2.5; params[6]: -1.2; params[7]: 0.1; params[8]: -2.8; params[9]: -1.1; params[10]: -1.1; params[11]: -3.3; params[12]: 6; params[13]: -2.2; params[14]: 3.6; params[15]: -2.1; params[16]: -3.6; params[17]: 1.2; f(params): 1.15
params[0]: -1.5; params[1]: -0.9; params[2]: 1.4; params[3]: 2.4; params[4]: 0.7; params[5]: -2.5; params[6]: -1.2; params[7]: 0.1; params[8]: -2.8; params[9]: -1.1; params[10]: -1.1; params[11]: -3.3; params[12]: 6; params[13]: -2.2; params[14]: 3.6; params[15]: -2.1; params[16]: -3.6; params[17]: 1.2; f(params): 1.15
params[0]: 0.5; params[1]: -2.9; params[2]: -3.4; params[3]: 4.6; params[4]: -1.2; params[5]: 2.1; params[6]: 3.7; params[7]: -5.3; params[8]: 1.9; params[9]: -0.7; params[10]: 0.8; params[11]: 5.5; params[12]: -4.2; params[13]: 2.3; params[14]: -3.8; params[15]: 0.4; params[16]: 1.6; params[17]: -2.5; f(params): 0.15
params[0]: -1.5; params[1]: -0.9; params[2]: 1.4; params[3]: 2.4; params[4]: 0.7; params[5]: -2.5; params[6]: -1.2; params[7]: 0.1; params[8]: -2.8; params[9]: -1.1; params[10]: -1.1; params[11]: -3.3; params[12]: 6; params[13]: -2.2; params[14]: 3.6; params[15]: -2.1; params[16]: -3.6; params[17]: 1.2; f(params): 0.85
params[0]: 1.5; params[1]: -0.9; params[2]: 1.4; params[3]: 2.4; params[4]: 0.7; params[5]: -2.5; params[6]: -1.2; params[7]: 0.1; params[8]: -2.8; params[9]: -1.1; params[10]: -1.1; params[11]: -3.3; params[12]: 6; params[13]: -2.2; params[14]: 3.6; params[15]: -2.1; params[16]: -3.6; params[17]: 1.2; f(params): 0.10
params[0]: -1.5; params[1]: -0.9; params[2]: 1.4; params[3]: 2.4; params[4]: 0.7; params[5]: -2.5; params[6]: -1.2; params[7]: 0.1; params[8]: -2.8; params[9]: -1.1; params[10]: -1.1; params[11]: -3.3; params[12]: 6; params[13]: -2.2; params[14]: 3.6; params[15]: -2.1; params[16]: -3.6; params[17]: 1.2; f(params): 1.20
params[0]: -1.5; params[1]: -0.9; params[2]: 1.4; params[3]: 2.4; params[4]: 0.7; params[5]: -2.5; params[6]: -1.2; params[7]: 0.1; params[8]: -2.8; params[9]: -1.1; params[10]: -1.1; params[11]: -3.3; params[12]: 6; params[13]: -2.2; params[14]: 3.6; params[15]: -2.1; params[16]: -3.6; params[17]: 1.2; f(params): 0.85
params[0]: -1.5; params[1]: -0.9; params[2]: 1.4; params[3]: 2.4; params[4]: 0.7; params[5]: -2.5; params[6]: -1.2; params[7]: 0.1; params[8]: -2.8; params[9]: -1.1; params[10]: -1.1; params[11]: -3.3; params[12]: 6; params[13]: -2.2; params[14]: 3.6; params[15]: -2.1; params[16]: -3.6; params[17]: 1.2; f(params): 0.75
params[0]: -1.5; params[1]: -0.9; params[2]: 1.4; params[3]: 2.4; params[4]: 0.7; params[5]: -2.5; params[6]: -1.2; params[7]: 0.1; params[8]: -2.8; params[9]: -1.1; params[10]: -1.1; params[11]: -3.3; params[12]: 6; params[13]: -2.2; params[14]: 3.6; params[15]: -2.1; params[16]: -3.6; params[17]: 1.2; f(params): 0.95
params[0]: -1.5; params[1]: -0.9; params[2]: 1.4; params[3]: 2.4; params[4]: 0.7; params[5]: -2.5; params[6]: -1.2; params[7]: 0.1; params[8]: -2.8; params[9]: -1.1; params[10]: -1.1; params[11]: -3.3; params[12]: 6; params[13]: -2.2; params[14]: 3.6; params[15]: -2.1; params[16]: -3.6; params[17]: 1.2; f(params): 0.90
params[0]: -1.5; params[1]: -0.9; params[2]: 1.4; params[3]: 2.4; params[4]: 0.7; params[5]: -2.5; params[6]: -1.2; params[7]: 0.1; params[8]: -2.8; params[9]: -1.1; params[10]: -1.1; params[11]: -3.3; params[12]: 6; params[13]: -2.2; params[14]: 3.6; params[15]: -2.1; params[16]: -3.6; params[17]: 1.2; f(params): 1.00
params[0]: -1.5; params[1]: -0.9; params[2]: 1.4; params[3]: 2.4; params[4]: 0.7; params[5]: -2.5; params[6]: -1.2; params[7]: 0.1; params[8]: -2.8; params[9]: -1.1; params[10]: -1.1; params[11]: -3.3; params[12]: 6; params[13]: -2.2; params[14]: 3.6; params[15]: -2.1; params[16]: -3.6; params[17]: 1.2; f(params): 1.20
params[0]: -1.5; params[1]: -0.9; params[2]: 1.4; params[3]: 2.4; params[4]: 0.7; params[5]: -2.5; params[6]: -1.2; params[7]: 0.1; params[8]: -2.8; params[9]: -1.1; params[10]: -1.1; params[11]: -3.3; params[12]: 6; params[13]: -2.2; params[14]: 3.6; params[15]: -2.1; params[16]: -3.6; params[17]: 1.3; f(params): 0.85
params[0]: 1.5; params[1]: -0.9; params[2]: 1.4; params[3]: 2.4; params[4]: 0.7; params[5]: -2.5; params[6]: -1.2; params[7]: 0.1; params[8]: -2.8; params[9]: -1.1; params[10]: -1.1; params[11]: -3.3; params[12]: 6; params[13]: -2.2; params[14]: 3.6; params[15]: -2.1; params[16]: -3.6; params[17]: 1.2; f(params): 0.35
params[0]: -1.5; params[1]: -0.9; params[2]: 1.4; params[3]: 2.4; params[4]: 0.7; params[5]: -2.5; params[6]: -1.2; params[7]: 0.1; params[8]: -2.8; params[9]: -1.1; params[10]: -1.1; params[11]: -3.3; params[12]: 6; params[13]: -2.2; params[14]: 3.6; params[15]: -2.1; params[16]: -3.6; params[17]: 1.4; f(params): 0.60
params[0]: -1.5; params[1]: -0.9; params[2]: 1.4; params[3]: 2.4; params[4]: 0.7; params[5]: -2.5; params[6]: -1.2; params[7]: 0.1; params[8]: -2.8; params[9]: -1.1; params[10]: -1.1; params[11]: -3.3; params[12]: 6; params[13]: -2.2; params[14]: 3.6; params[15]: -2.1; params[16]: -3.6; params[17]: 1.5; f(params): 0.75
params[0]: 1.5; params[1]: -0.9; params[2]: 1.4; params[3]: 2.4; params[4]: 0.7; params[5]: -2.5; params[6]: -1.2; params[7]: 0.1; params[8]: -2.8; params[9]: -1.1; params[10]: -1.1; params[11]: -3.3; params[12]: 6; params[13]: -2.2; params[14]: 3.6; params[15]: -2.1; params[16]: -3.6; params[17]: 1.6; f(params): 0.20
params[0]: -1.5; params[1]: -0.9; params[2]: 1.4; params[3]: 2.4; params[4]: 0.7; params[5]: -2.5; params[6]: -1.2; params[7]: 0.1; params[8]: -2.8; params[9]: -1.1; params[10]: -1.1; params[11]: -3.3; params[12]: 6; params[13]: -2.2; params[14]: 3.6; params[15]: -2.1; params[16]: -3.6; params[17]: 1.7; f(params): 0.90
params[0]: -1.5; params[1]: -0.9; params[2]: 1.4; params[3]: 2.4; params[4]: 0.7; params[5]: -2.5; params[6]: -1.2; params[7]: 0.1; params[8]: -2.8; params[9]: -1.1; params[10]: -1.1; params[11]: -3.3; params[12]: 6; params[13]: -2.2; params[14]: 3.6; params[15]: -2.1; params[16]: -3.6; params[17]: 1.8; f(params): 1.00
params[0]: -1.5; params[1]: -0.9; params[2]: 1.4; params[3]: 2.4; params[4]: 0.7; params[5]: -2.5; params[6]: -1.2; params[7]: 0.1; params[8]: -2.8; params[9]: -1.1; params[10]: -1.1; params[11]: -3.3; params[12]: 6; params[13]: -2.2; params[14]: 3.6; params[15]: -2.1; params[16]: -3.6; params[17]: 1.9; f(params): 0.75
params[0]: -1.5; params[1]: -0.9; params[2]: 1.4; params[3]: 2.4; params[4]: 0.7; params[5]: -2.5; params[6]: -1.2; params[7]: 0.1; params[8]: -2.8; params[9]: -1.1; params[10]: -1.1; params[11]: -3.3; params[12]: 6; params[13]: -2.2; params[14]: 3.6; params[15]: -2.1; params[16]: -3.6; params[17]: 2; f(params): 0.75
params[0]: -1.5; params[1]: -0.9; params[2]: 1.4; params[3]: 2.4; params[4]: 0.7; params[5]: -2.5; params[6]: -1.2; params[7]: 0.1; params[8]: -2.8; params[9]: -1.1; params[10]: -1.1; params[11]: -3.3; params[12]: 6; params[13]: -2.2; params[14]: 3.6; params[15]: -2.1; params[16]: -3.6; params[17]: 2.1; f(params): 0.85
params[0]: -1.5; params[1]: -0.9; params[2]: 1.4; params[3]: 2.4; params[4]: 0.7; params[5]: -2.5; params[6]: -1.2; params[7]: 0.1; params[8]: -2.8; params[9]: -1.1; params[10]: -1.1; params[11]: -3.3; params[12]: 6; params[13]: -2.2; params[14]: 3.6; params[15]: -2.1; params[16]: -3.6; params[17]: 2.2; f(params): 1.20
params[0]: 0.6; params[1]: -1.9; params[2]: -2.4; params[3]: 1.4; params[4]: -0.7; params[5]: 3.5; params[6]: 2.2; params[7]: 4.1; params[8]: -3.8; params[9]: 0.1; params[10]: -2.1; params[11]: 5.7; params[12]: -4.2; params[13]: 3.3; params[14]: -5.6; params[15]: 1.4; params[16]: 0.5; params[17]: -1.2; f(params): 0.35
params[0]: 1.5; params[1]: -0.9; params[2]: 1.4; params[3]: 2.4; params[4]: 0.7; params[5]: -2.5; params[6]: -1.2; params[7]: 0.1; params[8]: -2.8; params[9]: -1.1; params[10]: -1.1; params[11]: -3.3; params[12]: 6; params[13]: -2.2; params[14]: 3.6; params[15]: -2.1; params[16]: -3.6; params[17]: 2.3; f(params): 0.30
params[0]: -1.5; params[1]: -0.9; params[2]: 1.4; params[3]: 2.4; params[4]: 0.7; params[5]: -2.5; params[6]: -1.2; params[7]: 0.1; params[8]: -2.8; params[9]: -1.1; params[10]: -1.1; params[11]: -3.3; params[12]: 6; params[13]: -2.2; params[14]: 3.6; params[15]: -2.1; params[16]: -3.6; params[17]: 2.4; f(params): 0.80
params[0]: -1.5; params[1]: -0.9; params[2]: 1.4; params[3]: 2.4; params[4]: 0.7; params[5]: -2.5; params[6]: -1.2; params[7]: 0.1; params[8]: -2.8; params[9]: -1.1; params[10]: -1.1; params[11]: -3.3; params[12]: 6; params[13]: -2.2; params[14]: 3.6; params[15]: -2.1; params[16]: -3.6; params[17]: 2.5; f(params): 1.00
params[0]: -1.5; params[1]: -0.9; params[2]: 1.4; params[3]: 2.4; params[4]: 0.7; params[5]: -2.5; params[6]: -1.2; params[7]: 0.1; params[8]: -2.8; params[9]: -1.1; params[10]: -1.1; params[11]: -3.3; params[12]: 6; params[13]: -2.2; params[14]: 3.6; params[15]: -2.1; params[16]: -3.6; params[17]: 2.6; f(params): 1.35
params[0]: -1.5; params[1]: -0.9; params[2]: 1.4; params[3]: 2.4; params[4]: 0.7; params[5]: -2.5; params[6]: -1.2; params[7]: 0.1; params[8]: -2.8; params[9]: -1.1; params[10]: -1.1; params[11]: -3.3; params[12]: 6; params[13]: -2.2; params[14]: 3.6; params[15]: -2.1; params[16]: -3.6; params[17]: 2.7; f(params): 1.00
params[0]: -1.5; params[1]: -0.9; params[2]: 1.4; params[3]: 2.4; params[4]: 0.7; params[5]: -2.5; params[6]: -1.2; params[7]: 0.1; params[8]: -2.8; params[9]: -1.1; params[10]: -1.1; params[11]: -3.3; params[12]: 6; params[13]: -2.2; params[14]: 3.6; params[15]: -2.1; params[16]: -3.6; params[17]: 2.8; f(params): 1.20
params[0]: -1.5; params[1]: -0.9; params[2]: 1.4; params[3]: 2.4; params[4]: 0.7; params[5]: -2.5; params[6]: -1.2; params[7]: 0.1; params[8]: -2.8; params[9]: -1.1; params[10]: -1.1; params[11]: -3.3; params[12]: 6; params[13]: -2.2; params[14]: 3.6; params[15]: -2.1; params[16]: -3.6; params[17]: 2.9; f(params): 1.00
params[0]: -1.5; params[1]: -0.9; params[2]: 1.4; params[3]: 2.4; params[4]: 0.7; params[5]: -2.5; params[6]: -1.2; params[7]: 0.1; params[8]: -2.8; params[9]: -1.1; params[10]: -1.1; params[11]: -3.3; params[12]: 6; params[13]: -2.2; params[14]: 3.6; params[15]: -2.1; params[16]: -3.6; params[17]: 3; f(params): 1.05
params[0]: -1.5; params[1]: -0.9; params[2]: 1.4; params[3]: 2.4; params[4]: 0.7; params[5]: -2.5; params[6]: -1.2; params[7]: 0.1; params[8]: -2.8; params[9]: -1.1; params[10]: -1.1; params[11]: -3.3; params[12]: 6; params[13]: -2.2; params[14]: 3.6; params[15]: -2.1; params[16]: -3.6; params[17]: 3.1; f(params): 0.95
params[0]: -1.5; params[1]: -0.9; params[2]: 1.4; params[3]: 2.4; params[4]: 0.7; params[5]: -2.5; params[6]: -1.2; params[7]: 0.1; params[8]: -2.8; params[9]: -1.1; params[10]: -1.1; params[11]: -3.3; params[12]: 6; params[13]: -2.2; params[14]: 3.6; params[15]: -2.1; params[16]: -3.6; params[17]: 3.2; f(params): 1.05
params[0]: -1.5; params[1]: -0.9; params[2]: 1.4; params[3]: 2.4; params[4]: 0.7; params[5]: -2.5; params[6]: -1.2; params[7]: 0.1; params[8]: -2.8; params[9]: -1.1; params[10]: -1.1; params[11]: -3.3; params[12]: 6; params[13]: -2.2; params[14]: 3.6; params[15]: -2.1; params[16]: -3.6; params[17]: 3.3; f(params): 1.05
params[0]: -1.5; params[1]: -0.9; params[2]: 1.4; params[3]: 2.4; params[4]: 0.7; params[5]: -2.5; params[6]: -1.2; params[7]: 0.1; params[8]: -2.8; params[9]: -1.1; params[10]: -1.1; params[11]: -3.3; params[12]: 6; params[13]: -2.2; params[14]: 3.6; params[15]: -2.1; params[16]: -3.6; params[17]: 3.4; f(params): 1.05
params[0]: -1.5; params[1]: -0.9; params[2]: 1.4; params[3]: 2.4; params[4]: 0.7; params[5]: -2.5; params[6]: -1.2; params[7]: 0.1; params[8]: -2.8; params[9]: -1.1; params[10]: -1.1; params[11]: -3.3; params[12]: 6; params[13]: -2.2; params[14]: 3.6; params[15]: -2.1; params[16]: -3.6; params[17]: 3.5; f(params): 1.00
params[0]: -1.5; params[1]: -0.9; params[2]: 1.4; params[3]: 2.4; params[4]: 0.7; params[5]: -2.5; params[6]: -1.2; params[7]: 0.1; params[8]: -2.8; params[9]: -1.1; params[10]: -1.1; params[11]: -3.3; params[12]: 6; params[13]: -2.2; params[14]: 3.6; params[15]: -2.1; params[16]: -3.6; params[17]: 3.6; f(params): 1.00
params[0]: -1.5; params[1]: -0.9; params[2]: 1.4; params[3]: 2.4; params[4]: 0.7; params[5]: -2.5; params[6]: -1.2; params[7]: 0.1; params[8]: -2.8; params[9]: -1.1; params[10]: -1.1; params[11]: -3.3; params[12]: 6; params[13]: -2.2; params[14]: 3.6; params[15]: -2.1; params[16]: -3.6; params[17]: 3.7; f(params): 1.10
params[0]: -1.5; params[1]: -0.9; params[2]: 1.4; params[3]: 2.4; params[4]: 0.7; params[5]: -2.5; params[6]: -1.2; params[7]: 0.1; params[8]: -2.8; params[9]: -1.1; params[10]: -1.1; params[11]: -3.3; params[12]: 6; params[13]: -2.2; params[14]: 3.6; params[15]: -2.1; params[16]: -3.6; params[17]: 3.8; f(params): 0.55
params[0]: -1.5; params[1]: -0.9; params[2]: 1.4; params[3]: 2.4; params[4]: 0.7; params[5]: -2.5; params[6]: -1.2; params[7]: 0.1; params[8]: -2.8; params[9]: -1.1; params[10]: -1.1; params[11]: -3.3; params[12]: 6; params[13]: -2.2; params[14]: 3.6; params[15]: -2.1; params[16]: -3.6; params[17]: 3.9; f(params): 0.85
params[0]: -1.5; params[1]: -0.9; params[2]: 1.4; params[3]: 2.4; params[4]: 0.7; params[5]: -2.5; params[6]: -1.2; params[7]: 0.1; params[8]: -2.8; params[9]: -1.1; params[10]: -1.1; params[11]: -3.3; params[12]: 6; params[13]: -2.2; params[14]: 3.6; params[15]: -2.1; params[16]: -3.6; params[17]: 4; f(params): 1.00
params[0]: -1.5; params[1]: -0.9; params[2]: 1.4; params[3]: 2.4; params[4]: 0.7; params[5]: -2.5; params[6]: -1.2; params[7]: 0.1; params[8]: -2.8; params[9]: -1.1; params[10]: -1.1; params[11]: -3.3; params[12]: 6; params[13]: -2.2; params[14]: 3.6; params[15]: -2.1; params[16]: -3.6; params[17]: 4.1; f(params): 1.45
params[0]: -1.5; params[1]: -0.9; params[2]: 1.4; params[3]: 2.4; params[4]: 0.7; params[5]: -2.5; params[6]: -1.2; params[7]: 0.1; params[8]: -2.8; params[9]: -1.1; params[10]: -1.1; params[11]: -3.3; params[12]: 6; params[13]: -2.2; params[14]: 3.6; params[15]: -2.1; params[16]: -3.6; params[17]: 4.2; f(params): 0.60
params[0]: -1.5; params[1]: -0.9; params[2]: 1.4; params[3]: 2.4; params[4]: 0.7; params[5]: -2.5; params[6]: -1.2; params[7]: 0.1; params[8]: -2.8; params[9]: -1.1; params[10]: -1.1; params[11]: -3.3; params[12]: 6; params[13]: -2.2; params[14]: 3.6; params[15]: -2.1; params[16]: -3.6; params[17]: 4.3; f(params): 0.90
params[0]: -1.5; params[1]: -0.9; params[2]: 1.4; params[3]: 2.4; params[4]: 0.7; params[5]: -2.5; params[6]: -1.2; params[7]: 0.1; params[8]: -2.8; params[9]: -1.1; params[10]: -1.1; params[11]: -3.3; params[12]: 6; params[13]: -2.2; params[14]: 3.6; params[15]: -2.1; params[16]: -3.6; params[17]: 4.4; f(params): 1.05
params[0]: -1.5; params[1]: -0.9; params[2]: 1.4; params[3]: 2.4; params[4]: 0.7; params[5]: -2.5; params[6]: -1.2; params[7]: 0.1; params[8]: -2.8; params[9]: -1.1; params[10]: -1.1; params[11]: -3.3; params[12]: 6; params[13]: -2.2; params[14]: 3.6; params[15]: -2.1; params[16]: -3.6; params[17]: 4.5; f(params): 1.30
