Iteration, CPU Time, API Time, Total Episodes, Total Steps, Total Reward
127, 37.6875, 241.23641300201416, 2560, 1251036, 497.7
128, 37.96875, 242.64811086654663, 2580, 1261036, 500.0
129, 38.265625, 244.71671080589294, 2600, 1271036, 500.0
130, 38.5625, 247.03325510025024, 2620, 1281014, 498.9
131, 38.859375, 249.26911640167236, 2640, 1291014, 500.0
132, 39.171875, 250.99923300743103, 2660, 1300991, 498.85
133, 39.484375, 252.40893578529358, 2680, 1310991, 500.0
134, 39.78125, 253.7961106300354, 2700, 1320957, 498.3
135, 40.09375, 256.36214327812195, 2720, 1330957, 500.0
136, 40.390625, 257.6712837219238, 2740, 1340957, 500.0
137, 40.6875, 259.27454566955566, 2760, 1350957, 500.0
138, 40.984375, 261.06759095191956, 2780, 1360957, 500.0
139, 41.3125, 262.6351180076599, 2800, 1370957, 500.0
140, 41.625, 264.1111009120941, 2820, 1380871, 495.7
141, 41.921875, 265.54174971580505, 2840, 1390871, 500.0
142, 42.21875, 266.98320388793945, 2860, 1400871, 500.0
143, 42.53125, 268.8394432067871, 2880, 1410840, 498.45
144, 42.84375, 270.59033036231995, 2900, 1420840, 500.0
145, 43.15625, 272.5103738307953, 2920, 1430815, 498.75
146, 43.453125, 274.5756711959839, 2940, 1440815, 500.0
147, 43.75, 276.1494228839874, 2960, 1450771, 497.8
148, 44.046875, 277.91452050209045, 2980, 1460771, 500.0
149, 44.34375, 279.6616406440735, 3000, 1470771, 500.0
150, 44.640625, 281.64052391052246, 3020, 1480771, 500.0
151, 44.9375, 283.4915454387665, 3040, 1490771, 500.0
152, 45.234375, 284.9466655254364, 3060, 1500745, 498.7
153, 45.515625, 287.3943190574646, 3080, 1510745, 500.0
154, 45.828125, 288.86867022514343, 3100, 1520745, 500.0
155, 46.125, 290.5004301071167, 3120, 1530713, 498.4
156, 46.421875, 292.4029061794281, 3140, 1540713, 500.0
157, 46.71875, 294.1759207248688, 3160, 1550713, 500.0
158, 47.015625, 295.9672043323517, 3180, 1560637, 496.2
159, 47.3125, 297.6285984516144, 3200, 1570637, 500.0
160, 47.609375, 299.68986558914185, 3220, 1580637, 500.0
161, 47.90625, 301.4654731750488, 3240, 1590637, 500.0
162, 48.203125, 303.2003710269928, 3260, 1600558, 496.05
163, 48.5, 304.6869390010834, 3280, 1610514, 497.8
164, 48.796875, 306.4875817298889, 3300, 1620514, 500.0
165, 49.09375, 308.2585973739624, 3320, 1630514, 500.0
166, 49.375, 310.1577763557434, 3340, 1640482, 498.4
167, 49.6875, 311.7309136390686, 3360, 1650482, 500.0
168, 49.984375, 313.2016122341156, 3380, 1660482, 500.0
169, 50.28125, 314.8884699344635, 3400, 1670482, 500.0
170, 50.578125, 316.2335059642792, 3420, 1680482, 500.0
171, 50.890625, 317.44961619377136, 3440, 1690482, 500.0
172, 51.203125, 319.2426812648773, 3460, 1700482, 500.0
173, 51.53125, 320.8248190879822, 3480, 1710482, 500.0
174, 51.828125, 322.09358835220337, 3500, 1720482, 500.0
175, 52.125, 323.7809476852417, 3520, 1730482, 500.0
176, 52.421875, 325.2881889343262, 3540, 1740482, 500.0
177, 52.71875, 326.7760388851166, 3560, 1750373, 494.55
178, 53.015625, 328.18373918533325, 3580, 1760373, 500.0
179, 53.3125, 329.6372833251953, 3600, 1770373, 500.0
180, 53.625, 331.14401149749756, 3620, 1780373, 500.0
181, 53.9375, 333.8113524913788, 3640, 1790270, 494.85
182, 54.234375, 337.3159005641937, 3660, 1800270, 500.0
183, 54.546875, 338.98616576194763, 3680, 1810270, 500.0
184, 54.828125, 340.30337929725647, 3700, 1820270, 500.0
185, 55.125, 342.93431854248047, 3720, 1830270, 500.0
186, 55.421875, 345.79862809181213, 3740, 1840270, 500.0
187, 55.734375, 348.6873779296875, 3760, 1850270, 500.0
188, 56.03125, 351.41207337379456, 3780, 1860249, 498.95
189, 56.328125, 354.4433751106262, 3800, 1870249, 500.0
190, 56.625, 357.3295133113861, 3820, 1880107, 492.9
191, 56.9375, 358.9276497364044, 3840, 1890107, 500.0
192, 57.234375, 360.571170091629, 3860, 1900107, 500.0
193, 57.53125, 362.3989803791046, 3880, 1910107, 500.0
194, 57.828125, 364.2326011657715, 3900, 1920107, 500.0
195, 58.109375, 366.0299768447876, 3920, 1930107, 500.0
196, 58.421875, 367.8327465057373, 3940, 1940107, 500.0
197, 58.71875, 369.59984374046326, 3960, 1950107, 500.0
198, 59.0, 371.42615580558777, 3980, 1960078, 498.55
199, 59.296875, 373.13739585876465, 4000, 1969926, 492.4
200, 59.640625, 374.4921820163727, 4020, 1979926, 500.0
201, 59.953125, 376.2885911464691, 4040, 1989926, 500.0
202, 60.296875, 377.73499846458435, 4060, 1999897, 498.55
203, 60.59375, 379.307902097702, 4080, 2009897, 500.0
204, 60.890625, 380.5451555252075, 4100, 2019897, 500.0
205, 61.1875, 382.6781768798828, 4120, 2029897, 500.0
206, 61.546875, 384.2353572845459, 4140, 2039897, 500.0
207, 61.859375, 385.569700717926, 4160, 2049897, 500.0
208, 62.171875, 390.25089144706726, 4180, 2059882, 499.25
209, 62.46875, 394.2401247024536, 4200, 2069881, 499.95
210, 62.78125, 396.7258288860321, 4220, 2079881, 500.0
211, 63.0625, 398.3590123653412, 4240, 2089881, 500.0
212, 63.375, 399.81848073005676, 4260, 2099881, 500.0
213, 63.671875, 401.08281207084656, 4280, 2109881, 500.0
214, 63.96875, 402.50011348724365, 4300, 2119881, 500.0
215, 64.28125, 403.7026388645172, 4320, 2129881, 500.0
216, 64.578125, 405.2556629180908, 4340, 2139881, 500.0
217, 64.859375, 406.7321538925171, 4360, 2149795, 495.7
218, 65.15625, 407.93106508255005, 4380, 2159767, 498.6
219, 65.453125, 409.4855513572693, 4400, 2169767, 500.0
220, 65.734375, 411.13748836517334, 4420, 2179724, 497.85
221, 66.109375, 412.7275564670563, 4440, 2189724, 500.0
222, 66.421875, 414.31614685058594, 4460, 2199724, 500.0
223, 66.71875, 416.0498116016388, 4480, 2209698, 498.7
224, 67.046875, 417.45850563049316, 4500, 2219698, 500.0
225, 67.359375, 418.90966963768005, 4520, 2229682, 499.2
226, 67.65625, 420.58029675483704, 4540, 2239682, 500.0
227, 67.953125, 422.19993901252747, 4560, 2249675, 499.65
228, 68.25, 423.9933977127075, 4580, 2259675, 500.0
229, 68.5625, 425.49675011634827, 4600, 2269570, 494.75
230, 68.859375, 427.2392461299896, 4620, 2279570, 500.0
231, 69.171875, 428.8776650428772, 4640, 2289495, 496.25
232, 69.484375, 430.8881142139435, 4660, 2299495, 500.0
233, 69.828125, 432.4196574687958, 4680, 2309495, 500.0
234, 70.140625, 434.24625635147095, 4700, 2319476, 499.05
235, 70.4375, 435.64005756378174, 4720, 2329476, 500.0
236, 70.734375, 437.27811002731323, 4740, 2339475, 499.95
237, 71.03125, 438.70396184921265, 4760, 2349475, 500.0
238, 71.34375, 440.1855173110962, 4780, 2359468, 499.65
239, 71.640625, 441.71991419792175, 4800, 2369460, 499.6
240, 71.921875, 443.2538073062897, 4820, 2379460, 500.0
241, 72.21875, 444.56061482429504, 4840, 2389460, 500.0
242, 72.515625, 445.74150109291077, 4860, 2399429, 498.45
243, 72.8125, 447.21882700920105, 4880, 2409429, 500.0
244, 73.140625, 448.8281111717224, 4900, 2419429, 500.0
245, 73.4375, 450.79134607315063, 4920, 2429429, 500.0
246, 73.734375, 452.98573994636536, 4940, 2439428, 499.95
247, 74.03125, 454.52502393722534, 4960, 2449428, 500.0
248, 74.34375, 455.84760999679565, 4980, 2459428, 500.0
249, 74.625, 457.2207541465759, 5000, 2469428, 500.0
250, 74.921875, 458.7421498298645, 5020, 2479428, 500.0
251, 75.234375, 460.2630066871643, 5040, 2489428, 500.0
252, 75.53125, 461.9118854999542, 5060, 2499396, 498.4
253, 75.8125, 463.4761872291565, 5080, 2509321, 496.25
254, 76.125, 465.2214572429657, 5100, 2519321, 500.0
255, 76.4375, 466.7600200176239, 5120, 2529321, 500.0
256, 76.71875, 468.37349367141724, 5140, 2539321, 500.0
257, 77.03125, 470.0586853027344, 5160, 2549291, 498.5
258, 77.328125, 471.628799200058, 5180, 2559291, 500.0
259, 77.65625, 473.0864043235779, 5200, 2569291, 500.0
260, 77.953125, 474.95332074165344, 5220, 2579291, 500.0
261, 78.234375, 476.58023738861084, 5240, 2589217, 496.3
262, 78.5, 478.3217725753784, 5260, 2599172, 497.75
263, 78.8125, 479.97954511642456, 5280, 2609172, 500.0
264, 79.109375, 481.3183937072754, 5300, 2619172, 500.0
265, 79.453125, 482.8765916824341, 5320, 2629148, 498.8
266, 79.734375, 484.42029428482056, 5340, 2639148, 500.0
267, 80.046875, 485.91641902923584, 5360, 2649148, 500.0
268, 80.34375, 487.3467981815338, 5380, 2659111, 498.15
269, 80.65625, 488.9028913974762, 5400, 2669111, 500.0
270, 80.953125, 490.2876687049866, 5420, 2679111, 500.0
271, 81.265625, 491.9661066532135, 5440, 2689091, 499.0
272, 81.546875, 493.43575382232666, 5460, 2699091, 500.0
273, 81.859375, 494.8444855213165, 5480, 2709091, 500.0
274, 82.15625, 496.27235984802246, 5500, 2719091, 500.0
275, 82.453125, 497.86233472824097, 5520, 2729075, 499.2
276, 82.75, 499.0537254810333, 5540, 2739075, 500.0
277, 83.0625, 500.50721859931946, 5560, 2749075, 500.0
278, 83.421875, 502.0899658203125, 5580, 2759065, 499.5
279, 83.71875, 503.795912027359, 5600, 2769065, 500.0
280, 84.0, 505.3336009979248, 5620, 2779040, 498.75
281, 84.296875, 506.8749568462372, 5640, 2789040, 500.0
282, 84.609375, 508.30888652801514, 5660, 2799040, 500.0
283, 84.9375, 509.95925760269165, 5680, 2809040, 500.0
284, 85.28125, 511.21971893310547, 5700, 2819040, 500.0
285, 85.578125, 512.7018783092499, 5720, 2829034, 499.7
286, 85.875, 514.0570747852325, 5740, 2839034, 500.0
287, 86.171875, 515.6278591156006, 5760, 2848943, 495.45
288, 86.46875, 517.2179238796234, 5780, 2858919, 498.8
289, 86.78125, 518.4914441108704, 5800, 2868919, 500.0
290, 87.09375, 519.9396831989288, 5820, 2878919, 500.0
291, 87.40625, 521.698490858078, 5840, 2888880, 498.05
292, 87.703125, 523.6092839241028, 5860, 2898880, 500.0
293, 88.0, 525.1480629444122, 5880, 2908880, 500.0
294, 88.3125, 526.5217094421387, 5900, 2918880, 500.0
295, 88.609375, 528.0710227489471, 5920, 2928847, 498.35
296, 88.90625, 529.4301228523254, 5940, 2938822, 498.75
297, 89.1875, 531.0188601016998, 5960, 2948801, 498.95
298, 89.5, 532.5681178569794, 5980, 2958783, 499.1
299, 89.8125, 534.0941209793091, 6000, 2968783, 500.0
300, 90.109375, 535.6803879737854, 6020, 2978783, 500.0
301, 90.421875, 537.1924715042114, 6040, 2988783, 500.0
302, 90.703125, 538.5987026691437, 6060, 2998689, 495.3
303, 91.03125, 539.8028435707092, 6080, 3008689, 500.0
304, 91.375, 541.3082449436188, 6100, 3018689, 500.0
305, 91.71875, 542.8223276138306, 6120, 3028689, 500.0
306, 92.03125, 544.2932314872742, 6140, 3038689, 500.0
307, 92.328125, 545.8848514556885, 6160, 3048689, 500.0
308, 92.625, 547.3706307411194, 6180, 3058689, 500.0
309, 92.9375, 549.0505464076996, 6200, 3068683, 499.7
310, 93.25, 550.4096486568451, 6220, 3078683, 500.0
311, 93.59375, 552.0171298980713, 6240, 3088683, 500.0
312, 93.90625, 553.5831220149994, 6260, 3098683, 500.0
313, 94.234375, 554.9290034770966, 6280, 3108656, 498.65
314, 94.5625, 556.4279353618622, 6300, 3118656, 500.0
315, 94.90625, 558.2142815589905, 6320, 3128656, 500.0
316, 95.265625, 559.6348886489868, 6340, 3138656, 500.0
317, 95.609375, 561.3643665313721, 6360, 3148656, 500.0
318, 95.90625, 563.2574956417084, 6380, 3158656, 500.0
319, 96.21875, 564.7927684783936, 6400, 3168463, 490.35
320, 96.53125, 566.5235869884491, 6420, 3178441, 498.9
321, 96.859375, 567.9968073368073, 6440, 3188441, 500.0
322, 97.15625, 569.3565905094147, 6460, 3198441, 500.0
323, 97.453125, 571.1416268348694, 6480, 3208441, 500.0
324, 97.78125, 573.1839504241943, 6500, 3218420, 498.95
325, 98.09375, 575.0343525409698, 6520, 3228420, 500.0
326, 98.390625, 577.2950189113617, 6540, 3238337, 495.85
327, 98.71875, 578.9613885879517, 6560, 3248337, 500.0
328, 99.03125, 581.3141138553619, 6580, 3258337, 500.0
329, 99.34375, 583.2247462272644, 6600, 3268335, 499.9
330, 99.671875, 585.1407370567322, 6620, 3278335, 500.0
331, 99.96875, 586.6082587242126, 6640, 3288335, 500.0
332, 100.25, 588.4798204898834, 6660, 3298335, 500.0
333, 100.546875, 590.2168619632721, 6680, 3308335, 500.0
334, 100.84375, 591.9931840896606, 6700, 3318251, 495.8
335, 101.140625, 593.8172826766968, 6720, 3328251, 500.0
336, 101.46875, 595.4676089286804, 6740, 3338251, 500.0
337, 101.796875, 597.3320479393005, 6760, 3348251, 500.0
338, 102.09375, 599.2689564228058, 6780, 3358232, 499.05
339, 102.40625, 601.1376368999481, 6800, 3368232, 500.0
340, 102.703125, 602.8461515903473, 6820, 3378232, 500.0
341, 103.015625, 604.9255974292755, 6840, 3388214, 499.1
342, 103.3125, 606.6091928482056, 6860, 3398214, 500.0
343, 103.609375, 608.1841278076172, 6880, 3408214, 500.0
344, 103.90625, 610.0832188129425, 6900, 3418180, 498.3
345, 104.1875, 611.7292115688324, 6920, 3428180, 500.0
346, 104.5, 613.5877258777618, 6940, 3438105, 496.25
347, 104.8125, 615.5363128185272, 6960, 3448105, 500.0
348, 105.125, 617.5387098789215, 6980, 3458105, 500.0
349, 105.453125, 619.0897123813629, 7000, 3468105, 500.0
350, 105.765625, 620.7834892272949, 7020, 3478105, 500.0
351, 106.0625, 622.4104022979736, 7040, 3488090, 499.25
352, 106.375, 624.3420705795288, 7060, 3498090, 500.0
353, 106.703125, 626.2154376506805, 7080, 3508090, 500.0
354, 107.015625, 627.9974675178528, 7100, 3518090, 500.0
355, 107.328125, 629.9008023738861, 7120, 3528090, 500.0
356, 107.640625, 631.7928397655487, 7140, 3538076, 499.3
357, 107.953125, 633.5188286304474, 7160, 3548076, 500.0
358, 108.265625, 635.2244935035706, 7180, 3558076, 500.0
359, 108.546875, 636.8852276802063, 7200, 3568076, 500.0
360, 108.859375, 638.6949369907379, 7220, 3578074, 499.9
361, 109.1875, 640.397908449173, 7240, 3588074, 500.0
362, 109.484375, 642.0239429473877, 7260, 3598074, 500.0
363, 109.796875, 643.9628551006317, 7280, 3608074, 500.0
364, 110.09375, 645.5615801811218, 7300, 3618043, 498.45
365, 110.375, 647.6184520721436, 7320, 3628043, 500.0
366, 110.6875, 649.6661622524261, 7340, 3638013, 498.5
367, 110.984375, 651.5656189918518, 7360, 3648013, 500.0
368, 111.328125, 653.4632275104523, 7380, 3658013, 500.0
369, 111.65625, 655.2558715343475, 7400, 3668013, 500.0
370, 111.96875, 657.3513488769531, 7420, 3678013, 500.0
371, 112.296875, 659.0022807121277, 7440, 3688013, 500.0
372, 112.640625, 660.7156050205231, 7460, 3698013, 500.0
373, 112.9375, 662.787867307663, 7480, 3708013, 500.0
374, 113.203125, 664.69038438797, 7500, 3718013, 500.0
375, 113.5, 666.9413571357727, 7520, 3728013, 500.0
376, 113.796875, 668.4920177459717, 7540, 3738013, 500.0
377, 114.109375, 669.9851310253143, 7560, 3748013, 500.0
378, 114.40625, 671.7480528354645, 7580, 3758013, 500.0
379, 114.71875, 673.6451115608215, 7600, 3768013, 500.0
380, 115.046875, 675.415540933609, 7620, 3777948, 496.75
381, 115.34375, 677.2610623836517, 7640, 3787880, 496.6
382, 115.71875, 679.5893154144287, 7660, 3797880, 500.0
383, 116.109375, 681.2168328762054, 7680, 3807880, 500.0
384, 116.4375, 682.6969172954559, 7700, 3817848, 498.4
385, 116.75, 684.4143924713135, 7720, 3827839, 499.55
386, 117.0625, 685.9857182502747, 7740, 3837839, 500.0
387, 117.359375, 687.6770684719086, 7760, 3847839, 500.0
388, 117.65625, 689.770679473877, 7780, 3857839, 500.0
389, 117.953125, 691.5905253887177, 7800, 3867830, 499.55
390, 118.25, 693.672746181488, 7820, 3877830, 500.0
391, 118.5625, 695.5294349193573, 7840, 3887830, 500.0
392, 118.875, 697.0364644527435, 7860, 3897830, 500.0
393, 119.171875, 698.986902475357, 7880, 3907830, 500.0
394, 119.484375, 700.8118238449097, 7900, 3917809, 498.95
395, 119.78125, 702.728277683258, 7920, 3927645, 491.8
396, 120.078125, 704.7960419654846, 7940, 3937645, 500.0
397, 120.375, 706.5197162628174, 7960, 3947616, 498.55
398, 120.671875, 708.4935784339905, 7980, 3957616, 500.0
399, 120.96875, 710.1522588729858, 8000, 3967616, 500.0
400, 121.25, 712.3365950584412, 8020, 3977585, 498.45
