Iteration, CPU Time, API Time, Total Episodes, Total Steps, Total Reward
40, 8.609375, 61.6454963684082, 820, 327708, 1.1
41, 8.765625, 62.9040367603302, 840, 333776, 0.55
42, 8.96875, 64.70336174964905, 860, 341844, 0.85
43, 9.203125, 66.40273213386536, 880, 350199, 1.0
44, 9.46875, 67.64588665962219, 900, 360703, 1.45
45, 9.65625, 69.09898114204407, 920, 367230, 0.6
46, 9.890625, 70.78747749328613, 940, 375742, 0.9
47, 10.15625, 72.33866381645203, 960, 385035, 1.05
48, 10.421875, 73.58287954330444, 980, 395389, 1.3
49, 10.640625, 75.29279851913452, 1000, 403295, 0.85
50, 10.875, 77.26673197746277, 1020, 412270, 1.05
51, 11.015625, 78.47158670425415, 1040, 417254, 0.25
52, 11.25, 80.00590133666992, 1060, 425163, 0.95
53, 11.390625, 81.43052458763123, 1080, 428919, 0.15
54, 11.71875, 83.17809844017029, 1100, 437742, 1.15
55, 11.96875, 84.38271427154541, 1120, 446869, 1.05
56, 12.28125, 86.25291657447815, 1140, 457985, 1.45
57, 12.515625, 87.53808951377869, 1160, 467583, 1.2
58, 12.6875, 88.88175392150879, 1180, 475031, 0.8
59, 12.796875, 90.52415943145752, 1200, 479095, 0.15
60, 13.03125, 91.8808946609497, 1220, 487461, 0.95
61, 13.15625, 93.53259205818176, 1240, 492149, 0.35
62, 13.390625, 95.07989597320557, 1260, 501277, 1.0
63, 13.59375, 97.34989762306213, 1280, 508565, 0.8
64, 13.984375, 98.86826348304749, 1300, 518928, 1.25
65, 14.171875, 100.27638840675354, 1320, 523919, 0.4
66, 14.375, 101.6587438583374, 1340, 531827, 0.9
67, 14.609375, 103.33156752586365, 1360, 540340, 0.9
68, 15.046875, 104.63087725639343, 1380, 547783, 0.65
69, 15.296875, 105.94757294654846, 1400, 555841, 0.9
70, 15.609375, 107.30200004577637, 1420, 567576, 1.45
71, 15.9375, 108.91131567955017, 1440, 575782, 0.9
72, 16.109375, 110.57820630073547, 1460, 580612, 0.2
73, 16.328125, 112.56184530258179, 1480, 588816, 0.9
74, 16.703125, 114.4266607761383, 1500, 599796, 1.3
75, 16.890625, 116.19227695465088, 1520, 606628, 0.7
76, 17.109375, 118.13798975944519, 1540, 613770, 0.8
77, 17.28125, 119.87306070327759, 1560, 620595, 0.7
78, 17.4375, 121.78667712211609, 1580, 626815, 0.45
79, 17.5625, 123.56975746154785, 1600, 630727, 0.15
80, 17.734375, 125.20618987083435, 1620, 637093, 0.55
81, 17.84375, 126.94916987419128, 1640, 640545, 0.15
82, 18.0625, 128.81008005142212, 1660, 648601, 0.95
83, 18.3125, 141.3640582561493, 1680, 658196, 1.15
84, 18.5, 144.9008059501648, 1700, 665030, 0.75
85, 18.765625, 146.70355939865112, 1720, 675692, 1.3
86, 18.96875, 149.24211311340332, 1740, 683597, 0.85
87, 19.234375, 151.6341359615326, 1760, 693192, 1.25
88, 19.46875, 153.535471200943, 1780, 702476, 1.05
89, 19.65625, 155.17456245422363, 1800, 710216, 0.8
90, 19.828125, 156.741060256958, 1820, 716894, 0.65
91, 20.0625, 158.7090549468994, 1840, 726498, 1.25
92, 20.265625, 160.5617401599884, 1860, 734713, 0.85
93, 20.4375, 162.64625549316406, 1880, 742305, 0.8
94, 20.640625, 164.54194045066833, 1900, 748997, 0.75
95, 20.9375, 166.86113810539246, 1920, 760585, 1.45
96, 21.15625, 168.6865313053131, 1940, 769560, 1.05
97, 21.3125, 170.34586906433105, 1960, 774856, 0.35
