Iteration, Lambda, VLM Invoked, Phase, Num Frames
47, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
48, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
49, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
50, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
51, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
52, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
53, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
54, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
55, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
56, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
57, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
58, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
59, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
60, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
61, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
62, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
63, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
64, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
65, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
66, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
67, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
68, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
69, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
70, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
71, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
72, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
73, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
74, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
75, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
76, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
77, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
78, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
79, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
80, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
81, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
82, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
83, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
84, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
85, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
86, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
87, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
88, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
89, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
90, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
91, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
92, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
93, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
94, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
95, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
96, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
97, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
98, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
99, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 50
