system:
You are good global RL policy optimizer, helping me find the global optimal policy in the following environment:

# Environment:
“Reacher” is a two-jointed robot arm. The goal is to move the robot’s end effector (called fingertip) close to a target that is spawned at a random position.

The observation space consists of the following parts (in order):
cos(qpos) (2 elements): The cosine of the angles of the two arms.
sin(qpos) (2 elements): The sine of the angles of the two arms.
qpos (2 elements): The coordinates of the target.
qvel (2 elements): The angular velocities of the arms (their derivatives).
xpos (2 elements): The vector between the target and the reacher’s.

The action space is a Box(-1, 1, (2,), float32). An action (a, b) represents the torques applied at the hinge joints.

The policy is a linear policy and works as follows: 
action = state @ W + B, where
state = [state[0], state[1], state[2], state[3], state[4], state[5], state[6], state[7], state[8], state[9]]
W = [[params[0], params[1]],
    [params[2], params[3]],
    [params[4], params[5]],
    [params[6], params[7]],
    [params[8], params[9]],
    [params[10], params[11]],
    [params[12], params[13]],
    [params[14], params[15]],
    [params[16], params[17]],
    [params[18], params[19]]]
b = [params[20], params[21]]

The total reward is: reward = reward_distance + reward_control.
reward_distance: This reward is a measure of how far the fingertip of the reacher (the unattached end) is from the target, with a more negative value assigned if the reacher’s fingertip is further away from the target.
reward_control: A negative reward to penalize the walker for taking actions that are too large. It is measured as the negative squared Euclidean norm of the action.

The goal is to minimize the distance between the fingertip and the target while minimizing the control cost. 

You will receive:
1. Numerical feedback: parameters and their rewards
2. Neighborhood behavioral landscape (when available): a local exploration around key anchor policies (CURRENT, BEST, WORST) — each showing VLM visual analysis of the agent's behavior and how small parameter perturbations affect reward

# Regarding the parameters **params**:
**params** is an array of 22 float numbers.
**params** values are in the range of [-6.0, 6.0] with 1 decimal place.
params represent a linear policy. 
f(params) is the episodic reward of the policy.

# Here's how we'll interact:
1. I will first provide MAX_STEPS (400) along with training examples showing past parameters and rewards.
2. I will provide a **Neighborhood Behavioral Landscape** — for each anchor policy (CURRENT, BEST, WORST), I show its behavior and the behavior of its nearby neighbors (obtained by small Poisson-sampled parameter perturbations). Use this to understand which local directions improve or hurt performance.
3. You will provide your response in the following exact format:
    * Line 1: a new input 'params[0]: , params[1]: , params[2]: ,..., params[21]: ', aiming to maximize the function's value f(params). 
    Please propose params values in the range of [-6.0, 6.0], with 1 decimal place.
    * Line 2: detailed explanation of why you chose that input, **explicitly referencing the neighborhood landscape and numerical trends**.
4. I will then provide the function's value f(params) at that point, and the current iteration.
5. We will repeat steps 2-4 until we reach the maximum number of iterations.

# Remember:
1. **Do not propose previously seen params.**
2. **The global optimum should be around -5.** If you are below that, this is just a local optimum. You should explore instead of exploiting.
3. Search both positive and negative values. **During exploration, use search step size of 0.1**.

Next, you will see examples of params, there episodic reward f(params), and the trajectories the params yield.
params[0]: 5; params[1]: 5.3; params[2]: -2.6; params[3]: -5.2; params[4]: 3.8; params[5]: -2.6; params[6]: -4.3; params[7]: 3.3; params[8]: -6.6; params[9]: -5.5; params[10]: 2.1; params[11]: 2.3; params[12]: 3.5; params[13]: 3.1; params[14]: 2.1; params[15]: -1.3; params[16]: 0.3; params[17]: -1.7; params[18]: -5.4; params[19]: 2.9; params[20]: 3.1; params[21]: 0.8; f(params): -7528249.76
params[0]: 0.3; params[1]: -1.4; params[2]: 1.1; params[3]: 2.7; params[4]: -1.7; params[5]: -1.1; params[6]: 4.3; params[7]: 8.5; params[8]: -4; params[9]: 5; params[10]: -2.3; params[11]: -5.7; params[12]: 0.3; params[13]: -0.3; params[14]: -3; params[15]: -1.2; params[16]: 1.6; params[17]: -0.6; params[18]: 0.8; params[19]: -2.4; params[20]: -1.3; params[21]: -3; f(params): -92737.15
params[0]: -0.3; params[1]: 0.9; params[2]: -2.2; params[3]: -0.6; params[4]: -0.4; params[5]: 1.1; params[6]: 1.6; params[7]: -0.4; params[8]: -6.1; params[9]: 1.6; params[10]: -2.4; params[11]: 0; params[12]: 0.9; params[13]: -1.3; params[14]: -4.6; params[15]: -1.2; params[16]: -0.5; params[17]: 1.3; params[18]: -5.4; params[19]: -2.4; params[20]: -2.4; params[21]: 0.2; f(params): -935230.79
params[0]: -3.4; params[1]: -1.4; params[2]: -0.6; params[3]: -4.1; params[4]: 2; params[5]: -7.8; params[6]: -1.7; params[7]: -0.6; params[8]: 0.3; params[9]: 4.2; params[10]: 1.3; params[11]: -5.1; params[12]: 2.9; params[13]: 1.2; params[14]: -4.9; params[15]: 2.6; params[16]: -0.5; params[17]: -1.9; params[18]: 6.4; params[19]: 1.8; params[20]: 0.3; params[21]: -1.9; f(params): -2015094.78
params[0]: -0.8; params[1]: -1.3; params[2]: -0.1; params[3]: -4.9; params[4]: -0.8; params[5]: -2.3; params[6]: -6.1; params[7]: -3.1; params[8]: -1.1; params[9]: 5; params[10]: 3; params[11]: -1.5; params[12]: -4.9; params[13]: 5.3; params[14]: -0.8; params[15]: -5.2; params[16]: -4.5; params[17]: -1.6; params[18]: 4.1; params[19]: -1.5; params[20]: 0.1; params[21]: -0.3; f(params): -33202.85
params[0]: 2; params[1]: 2.3; params[2]: 2.3; params[3]: -0.2; params[4]: 2; params[5]: 0; params[6]: -3.3; params[7]: 2.3; params[8]: 1.6; params[9]: 1.8; params[10]: -2.8; params[11]: -2.4; params[12]: -0.5; params[13]: -0.9; params[14]: -6.9; params[15]: -5.3; params[16]: -0.3; params[17]: -1.4; params[18]: -7.3; params[19]: 3.4; params[20]: 2.9; params[21]: -2.6; f(params): -26466.71
params[0]: 1.4; params[1]: -0.8; params[2]: 4.2; params[3]: 0.4; params[4]: -1.2; params[5]: -0.3; params[6]: -0.9; params[7]: -0.2; params[8]: -1.3; params[9]: 3.2; params[10]: 3.1; params[11]: -1.5; params[12]: 0.6; params[13]: -3.6; params[14]: 2.8; params[15]: -0.2; params[16]: 3; params[17]: -0; params[18]: 1.4; params[19]: 0.3; params[20]: -8.2; params[21]: 4.3; f(params): -221300.59
params[0]: 0.7; params[1]: -4.7; params[2]: 3.4; params[3]: -0.8; params[4]: -3.5; params[5]: -0.9; params[6]: -5; params[7]: -1.8; params[8]: -5.5; params[9]: -1; params[10]: 1.1; params[11]: -0.7; params[12]: 3; params[13]: -2; params[14]: -3.6; params[15]: 0.1; params[16]: -5.8; params[17]: -0.4; params[18]: 1.4; params[19]: 1; params[20]: -4.9; params[21]: 3.1; f(params): -4383689.54
params[0]: -0.8; params[1]: 3.6; params[2]: -2.3; params[3]: 5.1; params[4]: -2.2; params[5]: 1.3; params[6]: 0.3; params[7]: 3.1; params[8]: 7.7; params[9]: -5.2; params[10]: -6.3; params[11]: 1.1; params[12]: 2; params[13]: -5.4; params[14]: 1.8; params[15]: 5.2; params[16]: 2.2; params[17]: -0.2; params[18]: -0.6; params[19]: 0.8; params[20]: 1.1; params[21]: -1.2; f(params): -11792150.97
params[0]: -3.4; params[1]: 3.6; params[2]: -0.9; params[3]: -1.6; params[4]: -1.8; params[5]: 0.5; params[6]: -4.1; params[7]: 1.4; params[8]: 0.8; params[9]: -3.2; params[10]: 9.5; params[11]: -2.9; params[12]: 3.2; params[13]: 5; params[14]: 1.6; params[15]: 0.7; params[16]: -2; params[17]: 2.1; params[18]: -5; params[19]: 0.3; params[20]: 1.5; params[21]: -2.4; f(params): -11584100.01
params[0]: 1.5; params[1]: -1.1; params[2]: 2.5; params[3]: -2.5; params[4]: -0.2; params[5]: 3; params[6]: 1.5; params[7]: 4.2; params[8]: -2; params[9]: 0.1; params[10]: 3.6; params[11]: 0.7; params[12]: -1; params[13]: 3.7; params[14]: -1; params[15]: -1.5; params[16]: 5; params[17]: -2.5; params[18]: -0.5; params[19]: -1; params[20]: -0.5; params[21]: 0.5; f(params): -12831.55
params[0]: 1.1; params[1]: -0.8; params[2]: 2.8; params[3]: -2; params[4]: -0.5; params[5]: 2.8; params[6]: 1.3; params[7]: 4.4; params[8]: -2.2; params[9]: -0.2; params[10]: 3.5; params[11]: 0.4; params[12]: -0.8; params[13]: 3.4; params[14]: -0.5; params[15]: -1.2; params[16]: 5.6; params[17]: -2.1; params[18]: -0.8; params[19]: -1.4; params[20]: -0.4; params[21]: 1.1; f(params): -7243.73
params[0]: 1.2; params[1]: -0.5; params[2]: 2.4; params[3]: -1.8; params[4]: -0.4; params[5]: 3.1; params[6]: 1.6; params[7]: 3.6; params[8]: -2.1; params[9]: -0.5; params[10]: 3.2; params[11]: 0.5; params[12]: -1; params[13]: 3.1; params[14]: -0.4; params[15]: -1.5; params[16]: 5.9; params[17]: -2.3; params[18]: -0.8; params[19]: -1.4; params[20]: -0.3; params[21]: 1.1; f(params): -5618.26
params[0]: 2; params[1]: -0.3; params[2]: 2.4; params[3]: -2.5; params[4]: -0.6; params[5]: 3.1; params[6]: 1.8; params[7]: 3.5; params[8]: -1.5; params[9]: -1.2; params[10]: 3.4; params[11]: 1; params[12]: -0.9; params[13]: 2.5; params[14]: 0; params[15]: -1.5; params[16]: 6; params[17]: -2.3; params[18]: -1.2; params[19]: -1; params[20]: -0.8; params[21]: 1.5; f(params): -4187.45
params[0]: 2.3; params[1]: -0.4; params[2]: 2.4; params[3]: -2.6; params[4]: -0.5; params[5]: 3.1; params[6]: 1.7; params[7]: 3.7; params[8]: -1.3; params[9]: -0.9; params[10]: 3.4; params[11]: 1.1; params[12]: -0.9; params[13]: 2.1; params[14]: 0.3; params[15]: -1.7; params[16]: 5.9; params[17]: -2.3; params[18]: -0.9; params[19]: -1.1; params[20]: -0.7; params[21]: 1.3; f(params): -3762.39
params[0]: 2; params[1]: -0.2; params[2]: 2.2; params[3]: -2.8; params[4]: -0.6; params[5]: 3; params[6]: 1.5; params[7]: 3.5; params[8]: -1.2; params[9]: -1; params[10]: 3.5; params[11]: 1; params[12]: -1; params[13]: 2.2; params[14]: 0.2; params[15]: -1.6; params[16]: 5.5; params[17]: -2.2; params[18]: -0.8; params[19]: -1; params[20]: -0.5; params[21]: 1; f(params): -3924.40
params[0]: 2.2; params[1]: -0.5; params[2]: 2.4; params[3]: -2.9; params[4]: -0.6; params[5]: 2.8; params[6]: 1.9; params[7]: 3.6; params[8]: -1.2; params[9]: -1; params[10]: 3.4; params[11]: 1.4; params[12]: -0.8; params[13]: 2.2; params[14]: 0.5; params[15]: -1.6; params[16]: 5.5; params[17]: -2.2; params[18]: -0.9; params[19]: -1.1; params[20]: -0.5; params[21]: 1; f(params): -4229.86
params[0]: 2.2; params[1]: -0.4; params[2]: 2.2; params[3]: -2.8; params[4]: -0.3; params[5]: 2.9; params[6]: 1.7; params[7]: 3.5; params[8]: -1.5; params[9]: -1; params[10]: 3.2; params[11]: 0.9; params[12]: -1; params[13]: 1.9; params[14]: 0.2; params[15]: -1.8; params[16]: -2; params[17]: -2.2; params[18]: -0.8; params[19]: 1.2; params[20]: -0.8; params[21]: 1.2; f(params): -3452.15
params[0]: 2.1; params[1]: -0.3; params[2]: 2.1; params[3]: -2.8; params[4]: -0.2; params[5]: 2.8; params[6]: 1.8; params[7]: 3.6; params[8]: -1.4; params[9]: -1; params[10]: 3.1; params[11]: 1; params[12]: -0.9; params[13]: 1.8; params[14]: 0.2; params[15]: -1.9; params[16]: -2.1; params[17]: -2.3; params[18]: -0.9; params[19]: 1.3; params[20]: -0.7; params[21]: 1.3; f(params): -3479.28
params[0]: 2.5; params[1]: -0.8; params[2]: 2; params[3]: -3.2; params[4]: 0.2; params[5]: 2.8; params[6]: 1.6; params[7]: 3.5; params[8]: -1.2; params[9]: -0.8; params[10]: 2.9; params[11]: 0.6; params[12]: -0.5; params[13]: 1.5; params[14]: 0.4; params[15]: -2.3; params[16]: -1.9; params[17]: -2.9; params[18]: -1.1; params[19]: 1; params[20]: -1.3; params[21]: 1.1; f(params): -3381.94
params[0]: 2; params[1]: -1; params[2]: 2; params[3]: -3; params[4]: 0; params[5]: 2.5; params[6]: 1.5; params[7]: 3.5; params[8]: -1; params[9]: -1; params[10]: 3; params[11]: 0; params[12]: -0.5; params[13]: 1.5; params[14]: 0.5; params[15]: -2; params[16]: -1.5; params[17]: -2.5; params[18]: -1; params[19]: 1; params[20]: -1; params[21]: 1; f(params): -2828.70
params[0]: 1.8; params[1]: -1.1; params[2]: 2; params[3]: -2.9; params[4]: 0.1; params[5]: 2.4; params[6]: 1.5; params[7]: 3.4; params[8]: -1.2; params[9]: -1.2; params[10]: 3; params[11]: 0; params[12]: -0.7; params[13]: 1.5; params[14]: 0.5; params[15]: -1.9; params[16]: -1.6; params[17]: -2.4; params[18]: -1; params[19]: 0.8; params[20]: -0.9; params[21]: 0.8; f(params): -2734.30
params[0]: 1.6; params[1]: -1.3; params[2]: 2.2; params[3]: -2.2; params[4]: 0.5; params[5]: 2; params[6]: 1.3; params[7]: 3.8; params[8]: -2; params[9]: -1; params[10]: 3.5; params[11]: 0.2; params[12]: -1.2; params[13]: 1; params[14]: 0.6; params[15]: -1.2; params[16]: -1.5; params[17]: -2.2; params[18]: -0.8; params[19]: 0.2; params[20]: -0.5; params[21]: 0.6; f(params): -1709.28
params[0]: 1.8; params[1]: -1.3; params[2]: 2.4; params[3]: -2; params[4]: 0.6; params[5]: 2; params[6]: 1.6; params[7]: 4.1; params[8]: -2.6; params[9]: -0.9; params[10]: 3.4; params[11]: 0; params[12]: -0.8; params[13]: 1.2; params[14]: 0.6; params[15]: -1.1; params[16]: -1.7; params[17]: -2.2; params[18]: -0.5; params[19]: 0.3; params[20]: -0.3; params[21]: 0.8; f(params): -1511.57
params[0]: 2.2; params[1]: -1.2; params[2]: 2.8; params[3]: -1.9; params[4]: 1.1; params[5]: 2.5; params[6]: 1.5; params[7]: 4.4; params[8]: -3.1; params[9]: -1.2; params[10]: 3.7; params[11]: -0.2; params[12]: -1.1; params[13]: 0.8; params[14]: 0; params[15]: -1.3; params[16]: -2.2; params[17]: -2.5; params[18]: -0.4; params[19]: 0.6; params[20]: -0.2; params[21]: 1; f(params): -1376.24
params[0]: 2; params[1]: -1.2; params[2]: 3.4; params[3]: -1.7; params[4]: 1.1; params[5]: 1.9; params[6]: 1.5; params[7]: 4.8; params[8]: -3.1; params[9]: -1.2; params[10]: 3; params[11]: -0.2; params[12]: -1; params[13]: 1.2; params[14]: -0.3; params[15]: -0.9; params[16]: -2; params[17]: -2.7; params[18]: -0.6; params[19]: 1.2; params[20]: 0.2; params[21]: 1.8; f(params): -1214.44
params[0]: 2.2; params[1]: -1.8; params[2]: 3.8; params[3]: -1.3; params[4]: 0.7; params[5]: 2.1; params[6]: 1.8; params[7]: 4.4; params[8]: -3.6; params[9]: -0.9; params[10]: 2.8; params[11]: 0; params[12]: -1; params[13]: 0.9; params[14]: -0.1; params[15]: -0.7; params[16]: -1.5; params[17]: -2.5; params[18]: -0.4; params[19]: 1.5; params[20]: 0.6; params[21]: 2.1; f(params): -891.08
params[0]: 2.6; params[1]: -1.6; params[2]: 4.2; params[3]: -1.2; params[4]: 1; params[5]: 2.3; params[6]: 2; params[7]: 4.8; params[8]: -4; params[9]: -0.5; params[10]: 3; params[11]: 0.2; params[12]: -0.2; params[13]: 0.5; params[14]: -0.3; params[15]: -1; params[16]: -1.2; params[17]: -2.6; params[18]: -0.7; params[19]: 1.5; params[20]: 0.5; params[21]: 1.8; f(params): -443.47
params[0]: 2.6; params[1]: -1.6; params[2]: 4.2; params[3]: -0.8; params[4]: 1; params[5]: 2.3; params[6]: 2; params[7]: 4.8; params[8]: -4; params[9]: -0.5; params[10]: 3; params[11]: 0.2; params[12]: -0.2; params[13]: 0.5; params[14]: -0.3; params[15]: -0.5; params[16]: -0.5; params[17]: -1.5; params[18]: -0.5; params[19]: 1.2; params[20]: 0.3; params[21]: 1.5; f(params): -753.92
params[0]: 2.5; params[1]: -1.5; params[2]: 4; params[3]: -0.5; params[4]: 0.8; params[5]: 2; params[6]: 1.8; params[7]: 4.5; params[8]: -3.5; params[9]: -0.4; params[10]: 2.8; params[11]: 0.1; params[12]: 0; params[13]: 0.4; params[14]: -0.2; params[15]: -0.8; params[16]: -0.8; params[17]: -1.8; params[18]: -0.4; params[19]: 1.3; params[20]: 0.2; params[21]: 1.2; f(params): -967.17
params[0]: 3; params[1]: -1.2; params[2]: 3.6; params[3]: -0.7; params[4]: 0.2; params[5]: 2.4; params[6]: 2; params[7]: 5.3; params[8]: -3.3; params[9]: -0.8; params[10]: 2.2; params[11]: -0.1; params[12]: -0.4; params[13]: 0; params[14]: -0.4; params[15]: -1; params[16]: -1; params[17]: -1.6; params[18]: -0.2; params[19]: 1.4; params[20]: 0; params[21]: 2; f(params): -431.92
params[0]: 3; params[1]: -1.6; params[2]: 3.2; params[3]: -1; params[4]: 0.2; params[5]: 2.4; params[6]: 2; params[7]: 5; params[8]: -3.4; params[9]: -1.2; params[10]: 2; params[11]: -0.6; params[12]: -0.1; params[13]: 0.6; params[14]: 0; params[15]: -1.2; params[16]: -0.6; params[17]: -1.2; params[18]: -0.5; params[19]: 1.2; params[20]: -0.2; params[21]: 1.3; f(params): -857.77
params[0]: 2.9; params[1]: -1.8; params[2]: 3.3; params[3]: -0.9; params[4]: 0.1; params[5]: 2.5; params[6]: 2.1; params[7]: 5.1; params[8]: -3.2; params[9]: -1; params[10]: 2.1; params[11]: -0.7; params[12]: -0.1; params[13]: 0.5; params[14]: -0.3; params[15]: -1.1; params[16]: -0.6; params[17]: -1.5; params[18]: -0.6; params[19]: 1.3; params[20]: -0.1; params[21]: 1.2; f(params): -410.49
params[0]: 2.9; params[1]: -1.8; params[2]: 3.3; params[3]: -0.9; params[4]: 0.1; params[5]: 1.5; params[6]: 1.5; params[7]: 3.5; params[8]: -2; params[9]: -0.5; params[10]: 2.1; params[11]: -0.7; params[12]: -0.1; params[13]: 0.5; params[14]: -0.3; params[15]: -1.1; params[16]: -0.6; params[17]: -1.5; params[18]: -0.6; params[19]: 1.3; params[20]: -0.1; params[21]: 0.5; f(params): -377.60
params[0]: 2.3; params[1]: -1.5; params[2]: 3; params[3]: -1.3; params[4]: -0.1; params[5]: 1.3; params[6]: 2.1; params[7]: 3.5; params[8]: -3; params[9]: -1; params[10]: 2.7; params[11]: -1.5; params[12]: -0.3; params[13]: 0.9; params[14]: -0.1; params[15]: -1.3; params[16]: -1; params[17]: -2.2; params[18]: -0.2; params[19]: 2; params[20]: -0.3; params[21]: 0.9; f(params): -354.67
params[0]: 2.3; params[1]: -1.6; params[2]: 3.1; params[3]: -1.2; params[4]: -0.2; params[5]: 1.2; params[6]: 2; params[7]: 3.4; params[8]: -3.2; params[9]: -0.9; params[10]: 2.9; params[11]: -1.4; params[12]: -0.2; params[13]: 0.8; params[14]: -0.2; params[15]: -1.2; params[16]: -0.9; params[17]: -2.1; params[18]: -0.3; params[19]: 2.1; params[20]: -0.2; params[21]: 1; f(params): -450.98
params[0]: 2.3; params[1]: -1.5; params[2]: 3; params[3]: -1.3; params[4]: -0.2; params[5]: 1.4; params[6]: 2; params[7]: 3.4; params[8]: -2.8; params[9]: -0.8; params[10]: 2.9; params[11]: -1.3; params[12]: -0.2; params[13]: 1; params[14]: 0; params[15]: -1.2; params[16]: -0.9; params[17]: -2.1; params[18]: -0.1; params[19]: 2.1; params[20]: -0.2; params[21]: 1; f(params): -570.26
params[0]: 2.5; params[1]: -1.2; params[2]: 3; params[3]: -0.8; params[4]: 0; params[5]: 0.9; params[6]: 2.2; params[7]: 3; params[8]: -3.2; params[9]: -0.8; params[10]: 2.5; params[11]: -1.4; params[12]: -0.1; params[13]: 0.5; params[14]: 0; params[15]: -0.8; params[16]: -0.8; params[17]: -2; params[18]: -0.1; params[19]: 1.9; params[20]: -0.2; params[21]: 0.8; f(params): -592.91
params[0]: 2; params[1]: -1.6; params[2]: 3; params[3]: -1.5; params[4]: -0.2; params[5]: 1.5; params[6]: 2; params[7]: 3.7; params[8]: -2.8; params[9]: -1.2; params[10]: 2.8; params[11]: -1.6; params[12]: -0.4; params[13]: 1; params[14]: 0; params[15]: -1.5; params[16]: -1.2; params[17]: -2.4; params[18]: -0.3; params[19]: 2.2; params[20]: -0.4; params[21]: 1; f(params): -607.64
