Iteration, Lambda, VLM Invoked, Phase, Num Frames
80, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
81, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
82, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
83, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
84, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
85, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
86, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
87, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
88, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
89, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
90, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
91, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
92, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
93, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 4
94, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
95, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
96, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
97, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
98, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
99, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
100, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
101, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
102, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
103, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
104, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 4
105, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
106, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
107, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
108, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
109, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
110, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
111, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
112, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
113, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
114, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 4
115, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
116, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
117, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
118, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 4
119, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
120, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
121, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
122, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
123, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 4
124, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 4
125, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
126, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 4
127, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
128, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
129, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 4
130, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
131, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
132, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
133, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
134, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
135, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
136, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
137, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
138, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
139, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
140, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
141, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 4
142, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
143, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
144, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
145, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
146, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
147, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
148, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
149, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 4
150, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 4
151, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
152, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
153, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 4
154, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
155, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 4
156, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
157, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
158, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
159, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 4
160, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
161, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
162, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 4
163, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 4
164, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
165, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 5
166, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
167, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
168, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
169, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
170, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
171, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
172, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
173, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 4
174, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
175, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
176, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
177, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
178, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
179, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
180, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
181, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
182, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
183, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
184, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
185, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
186, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
187, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
188, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
189, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
190, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
191, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
192, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 4
193, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 5
194, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
195, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
196, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
197, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
198, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
199, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
200, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 5
201, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
202, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
203, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
204, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
205, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
206, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
207, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
208, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
209, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
210, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
211, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 4
212, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
213, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
214, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
215, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
216, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
217, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 5
218, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
219, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 5
220, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 4
221, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
222, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
223, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
224, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
225, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
226, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
227, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
228, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
229, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
230, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
231, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
232, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
233, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
234, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
235, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
236, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
237, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
238, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
239, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
240, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 5
241, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
242, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
243, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
244, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
245, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
246, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
247, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
248, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
249, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
250, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
251, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
252, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
253, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
254, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
255, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
256, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
257, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
258, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 4
259, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
260, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
261, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
262, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
263, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
264, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
265, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
266, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
267, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
268, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
269, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
270, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 4
271, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
272, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
273, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 4
274, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
275, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
276, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
277, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
278, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
279, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
280, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
281, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
282, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
283, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
284, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
285, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
286, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
287, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
288, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
289, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
290, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
291, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
292, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
293, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
294, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
295, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
296, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
297, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 4
298, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
299, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
300, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
301, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
302, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
303, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
304, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
305, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
306, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
307, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
308, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 4
309, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
310, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
311, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 4
312, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
313, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
314, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 4
315, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
316, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
317, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
318, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
319, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
320, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
321, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
322, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
323, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 4
324, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
325, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
326, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
327, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
328, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
329, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
330, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
331, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 4
