system:
You are good global RL policy optimizer, helping me find the global optimal policy in the following environment:

# Environment:
The mountain car environment is a 2D world where the agent (robot) is navigating in a track. The goal of this environment is to navigate the robot on a track without crashing into the walls. Initially, the robot is placed randomly into the track but at a safe distance from the walls. The state space consists of 5 range measurements. The action space consists of 3 actions (0: move_forward, 1: rotate_left, 2: rotate_right). Furthermore, both actions and states have additive white Gaussian noise. The robot is rewarded +5 for moving forward and -0.5 for rotating. If the robot crashes into the wall it is penalized with -200.  
The policy is a linear policy with 18 parameters and works as follows: 
action = argmax([sensor[0], sensor[1], sensor[2], sensor[3], sensor[4]] dot W + B)
where 
W = [[params[0], params[1]], [params[2]]
     [params[3]], [params[4], params[5]]
     [params[6]], [params[7], params[8]]
     [params[9]], [params[10], params[11]]
     [params[12]], [params[13], params[14]]
     ]
B = [params[15], params[16], params[17]]

You will receive:
1. Numerical feedback: parameters and their rewards
2. Visual feedback: description of the agent's behavior during the episode — trajectory, instability, failure moments, and overall pattern (when available)

# Regarding the parameters **params**:
**params** is an array of 18 float numbers.
**params** values are in the range of [-6.0, 6.0] with 1 decimal place.
params represent a linear policy. 
f(params) is the episodic reward of the policy.

# Here's how we'll interact:
1. I will first provide MAX_STEPS (400) along with training examples showing past parameters and rewards.
2. Visual analysis is not available for this iteration - focus on numerical patterns.
3. You will provide your response in the following exact format:
    * Line 1: a new input 'params[0]: , params[1]: , params[2]: ,..., params[17]: ', aiming to maximize the function's value f(params). 
    Please propose params values in the range of [-6.0, 6.0], with 1 decimal place.
    * Line 2: detailed explanation of why you chose that input, **explicitly referencing numerical trends**.
4. I will then provide the function's value f(params) at that point, and the current iteration.
5. We will repeat steps 2-4 until we reach the maximum number of iterations.

# Remember:
1. **Do not propose previously seen params.**
2. **The global optimum should be around 2500.** If you are below that, this is just a local optimum. You should explore instead of exploiting.
3. Search both positive and negative values. **During exploration, use search step size of 1.0**.

Next, you will see examples of params, there episodic reward f(params), and the trajectories the params yield.
params[0]: -7.5; params[1]: -5.7; params[2]: -3.5; params[3]: 3.1; params[4]: -2.2; params[5]: 1; params[6]: -2.1; params[7]: -0; params[8]: -3.1; params[9]: -1.1; params[10]: -0.3; params[11]: -1.4; params[12]: -3.7; params[13]: -4.7; params[14]: -3.7; params[15]: 2.8; params[16]: 2; params[17]: -3.5; f(params): -49.00
params[0]: 2.7; params[1]: 1.1; params[2]: 4.5; params[3]: -0.8; params[4]: -3.5; params[5]: -3.6; params[6]: -1.6; params[7]: 4.2; params[8]: -0.3; params[9]: -3.5; params[10]: 1.2; params[11]: -2.8; params[12]: -2.5; params[13]: 1.2; params[14]: -0.5; params[15]: 0.3; params[16]: -1.2; params[17]: -0.2; f(params): -194.00
params[0]: 7.4; params[1]: -1.1; params[2]: -0.5; params[3]: 4.4; params[4]: -2.9; params[5]: 2.7; params[6]: -2.3; params[7]: 1.6; params[8]: -4; params[9]: 4.4; params[10]: 0.1; params[11]: -0; params[12]: -3.1; params[13]: -0.8; params[14]: 0.4; params[15]: 1.2; params[16]: 0.4; params[17]: -3.2; f(params): -90.00
params[0]: 5.1; params[1]: -0.5; params[2]: 1.6; params[3]: -0.6; params[4]: 4.3; params[5]: 3.9; params[6]: -0.8; params[7]: -2.8; params[8]: 0; params[9]: -3.5; params[10]: -3.9; params[11]: -1.2; params[12]: -3.9; params[13]: 2.1; params[14]: -1.1; params[15]: 0.9; params[16]: -5.1; params[17]: -0; f(params): -186.50
params[0]: -4.8; params[1]: -1.6; params[2]: -5.1; params[3]: 1.9; params[4]: 1; params[5]: -2.4; params[6]: 2.6; params[7]: 2.9; params[8]: -0.7; params[9]: 2.6; params[10]: 3.8; params[11]: 2.1; params[12]: -0.2; params[13]: -3.1; params[14]: -2.8; params[15]: -3.4; params[16]: 4.5; params[17]: 0; f(params): -162.50
params[0]: 1.7; params[1]: -1; params[2]: 2.2; params[3]: 0.3; params[4]: 4.5; params[5]: 4.5; params[6]: 0.2; params[7]: 2.9; params[8]: -2.9; params[9]: 0.4; params[10]: 0.6; params[11]: 7.9; params[12]: 3.5; params[13]: -2.2; params[14]: 6; params[15]: -1.2; params[16]: -1.2; params[17]: -2.7; f(params): -303.50
params[0]: -1.4; params[1]: 0.3; params[2]: 2.2; params[3]: 0.5; params[4]: 3.4; params[5]: 0.3; params[6]: 0.3; params[7]: 1; params[8]: 0.1; params[9]: -3; params[10]: -0.6; params[11]: 0.9; params[12]: -0.5; params[13]: 0.1; params[14]: 2.9; params[15]: 4.7; params[16]: -0.6; params[17]: -2; f(params): -218.00
params[0]: -3.4; params[1]: -0.6; params[2]: -0.3; params[3]: 2.2; params[4]: 2.1; params[5]: 4.8; params[6]: -1.7; params[7]: -1.2; params[8]: -2.2; params[9]: 1.1; params[10]: -0.9; params[11]: -0.7; params[12]: 3.2; params[13]: -1.6; params[14]: -0.3; params[15]: -3.3; params[16]: -2.3; params[17]: -2.7; f(params): -165.00
params[0]: 0.4; params[1]: 2.6; params[2]: 2; params[3]: 2.8; params[4]: 2.4; params[5]: 4.2; params[6]: 0; params[7]: -2.2; params[8]: 0.7; params[9]: 0.5; params[10]: 0.6; params[11]: 5.6; params[12]: -2.8; params[13]: -2.4; params[14]: -1.3; params[15]: 3.8; params[16]: 0; params[17]: -0.9; f(params): -500.00
params[0]: 1.8; params[1]: -0.3; params[2]: -2.5; params[3]: 1.3; params[4]: -1.3; params[5]: -3.6; params[6]: -1.7; params[7]: 5.9; params[8]: 1.6; params[9]: -3.6; params[10]: 3.9; params[11]: 1.2; params[12]: -1.4; params[13]: -5.2; params[14]: -2; params[15]: 1.1; params[16]: 2.2; params[17]: 3.1; f(params): -174.00
params[0]: -2; params[1]: 2; params[2]: -2; params[3]: 2; params[4]: -2; params[5]: 2; params[6]: -2; params[7]: 2; params[8]: -2; params[9]: 2; params[10]: -2; params[11]: 2; params[12]: -2; params[13]: 2; params[14]: -2; params[15]: -3; params[16]: 3; params[17]: 3; f(params): -230.28
params[0]: 2; params[1]: -2; params[2]: 1; params[3]: -1; params[4]: 2; params[5]: -2; params[6]: 1; params[7]: -1; params[8]: 2; params[9]: -2; params[10]: 1; params[11]: -1; params[12]: 2; params[13]: -2; params[14]: 1; params[15]: 0; params[16]: 0; params[17]: 0; f(params): -189.75
params[0]: 6; params[1]: -6; params[2]: -6; params[3]: 0; params[4]: 0; params[5]: 0; params[6]: 0; params[7]: 0; params[8]: 0; params[9]: 0; params[10]: 0; params[11]: 0; params[12]: 0; params[13]: 0; params[14]: 0; params[15]: 2; params[16]: 0; params[17]: 0; f(params): -146.75
params[0]: 1; params[1]: 0; params[2]: 1; params[3]: -2; params[4]: 5; params[5]: 4; params[6]: 6; params[7]: -1; params[8]: -3; params[9]: -2; params[10]: 6; params[11]: -3; params[12]: 0.5; params[13]: 1.5; params[14]: -0.5; params[15]: -5; params[16]: 0; params[17]: -0.5; f(params): 1445.67
params[0]: 1; params[1]: 0; params[2]: 1; params[3]: -2; params[4]: 5; params[5]: 4; params[6]: 6; params[7]: -1; params[8]: -3; params[9]: -2; params[10]: 6; params[11]: -3; params[12]: 0.5; params[13]: 1.5; params[14]: -0.5; params[15]: -2; params[16]: 1; params[17]: 0; f(params): 2058.97
params[0]: 1; params[1]: 0; params[2]: 1; params[3]: -2; params[4]: 5; params[5]: 4; params[6]: 6; params[7]: -1; params[8]: -3; params[9]: -2; params[10]: 6; params[11]: -3; params[12]: 0.5; params[13]: 1.5; params[14]: -0.5; params[15]: -6; params[16]: 0; params[17]: -1; f(params): 1958.72
params[0]: 1; params[1]: 0; params[2]: 1; params[3]: -2; params[4]: 5; params[5]: 4; params[6]: 6; params[7]: -1; params[8]: -3; params[9]: -2; params[10]: 6; params[11]: -3; params[12]: 0.5; params[13]: 1.5; params[14]: -0.5; params[15]: 1; params[16]: 1; params[17]: 0; f(params): 1184.05
params[0]: 1; params[1]: 0; params[2]: 1; params[3]: -2; params[4]: 5; params[5]: 4; params[6]: 6; params[7]: -1; params[8]: -3; params[9]: -2; params[10]: 6; params[11]: -3; params[12]: 0.5; params[13]: 1.5; params[14]: -0.5; params[15]: -3; params[16]: 1; params[17]: 0; f(params): 2453.93
params[0]: 2; params[1]: 0; params[2]: 1; params[3]: -2; params[4]: 5; params[5]: 4; params[6]: 5; params[7]: -1; params[8]: -3; params[9]: -2; params[10]: 6; params[11]: -3; params[12]: 0.5; params[13]: 1.5; params[14]: -0.5; params[15]: -3; params[16]: 1; params[17]: 0; f(params): 652.60
params[0]: 1; params[1]: 0; params[2]: 1; params[3]: -2; params[4]: 5; params[5]: 4; params[6]: 6; params[7]: -1; params[8]: -3; params[9]: -2; params[10]: 6; params[11]: -3; params[12]: 0.5; params[13]: 1.5; params[14]: -0.5; params[15]: -1; params[16]: 1; params[17]: 0; f(params): 1652.12
params[0]: 1; params[1]: 0; params[2]: 1; params[3]: -2; params[4]: 5; params[5]: 4; params[6]: 6; params[7]: -1; params[8]: -3; params[9]: -2; params[10]: 6; params[11]: -3; params[12]: 0.5; params[13]: 1.5; params[14]: -0.5; params[15]: -4; params[16]: 1; params[17]: 0; f(params): 1884.58
params[0]: 1; params[1]: 0; params[2]: 1; params[3]: -2; params[4]: 5; params[5]: 4; params[6]: 6; params[7]: -1; params[8]: -3; params[9]: -2; params[10]: 6; params[11]: -3; params[12]: 0.5; params[13]: 1.5; params[14]: -0.5; params[15]: -2; params[16]: 1; params[17]: 0; f(params): 2046.58
params[0]: 1; params[1]: 0; params[2]: 1; params[3]: -2; params[4]: 5; params[5]: 4; params[6]: 6; params[7]: -1; params[8]: -3; params[9]: -2; params[10]: 6; params[11]: -3; params[12]: 0.5; params[13]: 1.5; params[14]: -0.5; params[15]: -4; params[16]: 1; params[17]: 0; f(params): 1732.17
params[0]: 1; params[1]: 0; params[2]: 1; params[3]: -2; params[4]: 5; params[5]: 4; params[6]: 6; params[7]: -1; params[8]: -3; params[9]: -2; params[10]: 6; params[11]: -3; params[12]: 0.5; params[13]: 1.5; params[14]: -0.5; params[15]: -2; params[16]: 1; params[17]: 0; f(params): 1311.35
params[0]: 1; params[1]: 0; params[2]: 1; params[3]: -2; params[4]: 5; params[5]: 4; params[6]: 6; params[7]: -1; params[8]: -3; params[9]: -2; params[10]: 6; params[11]: -3; params[12]: 0.5; params[13]: 1.5; params[14]: -0.5; params[15]: -5; params[16]: 1; params[17]: 0; f(params): 1534.17
params[0]: 1; params[1]: 0; params[2]: 1; params[3]: -2; params[4]: 5; params[5]: 4; params[6]: 6; params[7]: -1; params[8]: -3; params[9]: -2; params[10]: 6; params[11]: -3; params[12]: 0.5; params[13]: 1.5; params[14]: -0.5; params[15]: -3; params[16]: 1; params[17]: 0; f(params): 1464.78
params[0]: 1; params[1]: 0; params[2]: 1; params[3]: -2; params[4]: 5; params[5]: 4; params[6]: 6; params[7]: -1; params[8]: -3; params[9]: -2; params[10]: 6; params[11]: -3; params[12]: 0.5; params[13]: 1.5; params[14]: -0.5; params[15]: -5; params[16]: 1; params[17]: 0; f(params): 1567.08
params[0]: 1; params[1]: 0; params[2]: 1; params[3]: -2; params[4]: 5; params[5]: 4; params[6]: 6; params[7]: -1; params[8]: -3; params[9]: -2; params[10]: 6; params[11]: -3; params[12]: 0.5; params[13]: 1.5; params[14]: -0.5; params[15]: -2; params[16]: 1; params[17]: 0.5; f(params): 2034.97
params[0]: 2; params[1]: 0; params[2]: 1; params[3]: -2; params[4]: 6; params[5]: 4; params[6]: 6; params[7]: -1; params[8]: -3; params[9]: -2; params[10]: 6; params[11]: -3; params[12]: 0.5; params[13]: 1.5; params[14]: -0.5; params[15]: -3; params[16]: 1; params[17]: 0; f(params): 1644.80
params[0]: 1; params[1]: 0; params[2]: 1; params[3]: -2; params[4]: 6; params[5]: 4; params[6]: 6; params[7]: -1; params[8]: -3; params[9]: -2; params[10]: 6; params[11]: -3; params[12]: 0.5; params[13]: 1.5; params[14]: -0.5; params[15]: -1; params[16]: 1; params[17]: 0.5; f(params): 2006.33
params[0]: 2; params[1]: 0; params[2]: 1; params[3]: -2; params[4]: 5; params[5]: 4; params[6]: 6; params[7]: -1; params[8]: -3; params[9]: -2; params[10]: 6; params[11]: -3; params[12]: 0.5; params[13]: 1.5; params[14]: -0.5; params[15]: -2; params[16]: 1; params[17]: 0.5; f(params): 1675.53
params[0]: 0; params[1]: 0; params[2]: 1; params[3]: -2; params[4]: 5; params[5]: 4; params[6]: 6; params[7]: -1; params[8]: -3; params[9]: -2; params[10]: 6; params[11]: -3; params[12]: 0.5; params[13]: 1.5; params[14]: -0.5; params[15]: -1; params[16]: 1; params[17]: 0.5; f(params): 2405.32
params[0]: 2; params[1]: 0; params[2]: 1; params[3]: -2; params[4]: 5; params[5]: 4; params[6]: 6; params[7]: -1; params[8]: -3; params[9]: -2; params[10]: 6; params[11]: -3; params[12]: 0.5; params[13]: 1.5; params[14]: -0.5; params[15]: -2; params[16]: 1; params[17]: 0.5; f(params): 2011.95
params[0]: 2; params[1]: 0; params[2]: 1; params[3]: -2; params[4]: 6; params[5]: 4; params[6]: 6; params[7]: -1; params[8]: -3; params[9]: -2; params[10]: 6; params[11]: -3; params[12]: 0.5; params[13]: 1.5; params[14]: -0.5; params[15]: -1; params[16]: 1; params[17]: 1; f(params): 1844.28
params[0]: 1; params[1]: 0; params[2]: 1; params[3]: -2; params[4]: 5; params[5]: 4; params[6]: 6; params[7]: -1; params[8]: -3; params[9]: -2; params[10]: 6; params[11]: -3; params[12]: 0.5; params[13]: 1.5; params[14]: -0.5; params[15]: -2; params[16]: 1; params[17]: 1; f(params): 1985.10
params[0]: 1; params[1]: 0; params[2]: 1; params[3]: -2; params[4]: 5; params[5]: 4; params[6]: 6; params[7]: -1; params[8]: -3; params[9]: -2; params[10]: 6; params[11]: -3; params[12]: 0.5; params[13]: 1.5; params[14]: -0.5; params[15]: 0; params[16]: 1; params[17]: 0.5; f(params): 1758.95
params[0]: 1; params[1]: 0; params[2]: 1; params[3]: -2; params[4]: 5; params[5]: 4; params[6]: 6; params[7]: -1; params[8]: -3; params[9]: -2; params[10]: 6; params[11]: -3; params[12]: 0.5; params[13]: 1.5; params[14]: -0.5; params[15]: -3; params[16]: 1; params[17]: 0.5; f(params): 1652.60
params[0]: 1; params[1]: 0; params[2]: 1; params[3]: -2; params[4]: 5; params[5]: 4; params[6]: 6; params[7]: -1; params[8]: -3; params[9]: -2; params[10]: 6; params[11]: -3; params[12]: 0.5; params[13]: 1.5; params[14]: -0.5; params[15]: -1.5; params[16]: 1; params[17]: 0.5; f(params): 1996.55
params[0]: 1; params[1]: 0; params[2]: 1; params[3]: -2; params[4]: 5; params[5]: 4; params[6]: 6; params[7]: -1; params[8]: -3; params[9]: -2; params[10]: 6; params[11]: -3; params[12]: 0.5; params[13]: 1.5; params[14]: -0.5; params[15]: -3; params[16]: 1; params[17]: 0.5; f(params): 1966.78
params[0]: 1; params[1]: 0; params[2]: 1; params[3]: -2; params[4]: 5.5; params[5]: 4; params[6]: 6; params[7]: -1; params[8]: -3; params[9]: -2; params[10]: 6; params[11]: -3; params[12]: 0.5; params[13]: 1.5; params[14]: -0.5; params[15]: -2.5; params[16]: 1; params[17]: 0.5; f(params): 1348.60
params[0]: 1; params[1]: 0; params[2]: 1; params[3]: -2; params[4]: 6; params[5]: 4; params[6]: 6; params[7]: -1; params[8]: -3; params[9]: -2; params[10]: 6; params[11]: -3; params[12]: 0.5; params[13]: 1.5; params[14]: -0.5; params[15]: -2; params[16]: 1; params[17]: 0.5; f(params): 2014.33
params[0]: 1; params[1]: 0; params[2]: 1; params[3]: -2; params[4]: 5; params[5]: 4; params[6]: 6; params[7]: -1; params[8]: -3; params[9]: -2; params[10]: 6; params[11]: -3; params[12]: 0.5; params[13]: 1.5; params[14]: -0.5; params[15]: -2; params[16]: 1; params[17]: 0.5; f(params): 1720.17
params[0]: 2; params[1]: 0; params[2]: 1; params[3]: -2; params[4]: 5; params[5]: 4; params[6]: 6; params[7]: -1; params[8]: -3; params[9]: -2; params[10]: 6; params[11]: -3; params[12]: 0.5; params[13]: 1.5; params[14]: -0.5; params[15]: -2; params[16]: 1; params[17]: 0.5; f(params): 1468.53
params[0]: 1; params[1]: 0; params[2]: 1; params[3]: -2; params[4]: 5; params[5]: 4; params[6]: 6; params[7]: -1; params[8]: -3; params[9]: -2; params[10]: 6; params[11]: -3; params[12]: 0.5; params[13]: 1.5; params[14]: -0.5; params[15]: -1; params[16]: 1; params[17]: 0.5; f(params): 2126.93
params[0]: 1; params[1]: 0; params[2]: 1; params[3]: -2; params[4]: 5; params[5]: 4; params[6]: 6; params[7]: -1; params[8]: -3; params[9]: -2; params[10]: 6; params[11]: -3; params[12]: 0.5; params[13]: 1.5; params[14]: -0.5; params[15]: -3; params[16]: 1; params[17]: 0.5; f(params): 1749.97
params[0]: 1; params[1]: 0; params[2]: 1; params[3]: -2; params[4]: 5; params[5]: 4; params[6]: 6; params[7]: -1; params[8]: -3; params[9]: -2; params[10]: 6; params[11]: -3; params[12]: 0.5; params[13]: 1.5; params[14]: -0.5; params[15]: -2; params[16]: 2; params[17]: 0.5; f(params): 2529.60
params[0]: 1; params[1]: 0; params[2]: 1; params[3]: -2; params[4]: 6; params[5]: 4; params[6]: 6; params[7]: -1; params[8]: -3; params[9]: -2; params[10]: 6; params[11]: -3; params[12]: 0.5; params[13]: 1.5; params[14]: -0.5; params[15]: -1; params[16]: 0.5; params[17]: 0.5; f(params): 1983.92
params[0]: 1; params[1]: 0; params[2]: 1; params[3]: -2; params[4]: 5; params[5]: 4; params[6]: 6; params[7]: -1; params[8]: -3; params[9]: -2; params[10]: 6; params[11]: -3; params[12]: 0.5; params[13]: 1.5; params[14]: -0.5; params[15]: -4; params[16]: 1; params[17]: 0; f(params): 1539.25
params[0]: 1; params[1]: 0; params[2]: 1; params[3]: -2; params[4]: 5; params[5]: 4; params[6]: 6; params[7]: -1; params[8]: -3; params[9]: -2; params[10]: 6; params[11]: -3; params[12]: 0.5; params[13]: 1.5; params[14]: -0.5; params[15]: -2; params[16]: 2; params[17]: 1.5; f(params): 2068.47
params[0]: 1; params[1]: 0; params[2]: 1; params[3]: -2; params[4]: 5; params[5]: 4; params[6]: 6; params[7]: -1; params[8]: -3; params[9]: -2; params[10]: 6; params[11]: -3; params[12]: 0.5; params[13]: 1.5; params[14]: -0.5; params[15]: -1; params[16]: 1; params[17]: 0.5; f(params): 2368.03
params[0]: 1; params[1]: 0; params[2]: 1; params[3]: -2; params[4]: 5; params[5]: 4; params[6]: 6; params[7]: -1; params[8]: -3; params[9]: -2; params[10]: 6; params[11]: -3; params[12]: 0.5; params[13]: 1.5; params[14]: -0.5; params[15]: -3; params[16]: 1; params[17]: 0.5; f(params): 2277.95
params[0]: 1; params[1]: 0; params[2]: 1; params[3]: -2; params[4]: 5; params[5]: 4; params[6]: 6; params[7]: -1; params[8]: -3; params[9]: -2; params[10]: 6; params[11]: -3; params[12]: 0.5; params[13]: 1.5; params[14]: -0.5; params[15]: -1; params[16]: 1; params[17]: 1; f(params): 1751.58
params[0]: 1; params[1]: 0; params[2]: 1; params[3]: -2; params[4]: 5; params[5]: 4; params[6]: 6; params[7]: -1; params[8]: -3; params[9]: -2; params[10]: 6; params[11]: -3; params[12]: 0.5; params[13]: 1.5; params[14]: -0.5; params[15]: -3; params[16]: 1; params[17]: 0.5; f(params): 1479.50
params[0]: 1; params[1]: 0; params[2]: 1; params[3]: -2; params[4]: 5; params[5]: 4; params[6]: 6; params[7]: -1; params[8]: -3; params[9]: -2; params[10]: 6; params[11]: -3; params[12]: 0.5; params[13]: 1.5; params[14]: -0.5; params[15]: -2; params[16]: 1; params[17]: 0.5; f(params): 1944.97
params[0]: 1; params[1]: 0; params[2]: 1; params[3]: -2; params[4]: 5; params[5]: 4; params[6]: 6; params[7]: -1; params[8]: -3; params[9]: -2; params[10]: 6; params[11]: -3; params[12]: 0.5; params[13]: 1.5; params[14]: -0.5; params[15]: -3; params[16]: 1; params[17]: 1; f(params): 2103.05
params[0]: 1; params[1]: 0; params[2]: 1; params[3]: -2; params[4]: 5; params[5]: 4; params[6]: 6; params[7]: -1; params[8]: -3; params[9]: -2; params[10]: 6; params[11]: -3; params[12]: 0.5; params[13]: 1.5; params[14]: -0.5; params[15]: -2; params[16]: 2; params[17]: 0.5; f(params): 2156.97
params[0]: 1; params[1]: 0; params[2]: 1; params[3]: -2; params[4]: 5; params[5]: 4; params[6]: 6; params[7]: -1; params[8]: -3; params[9]: -2; params[10]: 6; params[11]: -3; params[12]: 0.5; params[13]: 1.5; params[14]: -0.5; params[15]: -2; params[16]: 1; params[17]: 0; f(params): 2012.88
params[0]: 1; params[1]: 0; params[2]: 1; params[3]: -2; params[4]: 5; params[5]: 4; params[6]: 6; params[7]: -1; params[8]: -3; params[9]: -2; params[10]: 6; params[11]: -3; params[12]: 0.5; params[13]: 1.5; params[14]: -0.5; params[15]: -2; params[16]: 0; params[17]: -1; f(params): 2409.50
params[0]: 1; params[1]: 0; params[2]: 1; params[3]: -2; params[4]: 5; params[5]: 4; params[6]: 6; params[7]: -1; params[8]: -3; params[9]: -2; params[10]: 6; params[11]: -3; params[12]: 0.5; params[13]: 1.5; params[14]: -0.5; params[15]: -1; params[16]: 1; params[17]: 0.5; f(params): 2551.12
params[0]: 1; params[1]: 0; params[2]: 1; params[3]: -2; params[4]: 5; params[5]: 4; params[6]: 6; params[7]: -1; params[8]: -3; params[9]: -2; params[10]: 6; params[11]: -3; params[12]: 0.5; params[13]: 1.5; params[14]: -0.5; params[15]: 2; params[16]: -2; params[17]: -2; f(params): 989.60
