Iteration, Lambda, VLM Invoked, Phase, Num Frames
150, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
151, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 12
152, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 12
153, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
154, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 9
155, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 13
156, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
157, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
158, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
159, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
160, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 7
161, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 6
162, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 9
163, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 11
164, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 9
165, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
166, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 13
167, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 7
168, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 7
169, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
170, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 9
171, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 9
172, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 7
173, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 12
174, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 7
175, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 7
176, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 7
177, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 9
178, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 9
179, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 17
180, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
181, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 10
182, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 7
183, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 14
184, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 9
185, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 10
186, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
187, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
188, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 11
189, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 7
190, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 10
191, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 12
192, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 9
193, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
194, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 10
195, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 9
196, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
197, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 9
198, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 11
199, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 9
200, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 12
201, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 13
202, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 11
203, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 10
204, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
205, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
206, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 7
207, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 14
208, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 6
209, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 12
210, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 7
211, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
212, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
213, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 12
214, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
215, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 9
216, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 9
217, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 9
218, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 11
219, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 7
220, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
221, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
222, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
223, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 7
224, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
225, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 14
226, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 9
227, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 11
228, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
229, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 9
230, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 7
231, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 6
232, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
233, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 11
234, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
235, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 9
236, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
237, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 11
238, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 9
239, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 21
240, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
241, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
242, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 9
243, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 9
244, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 9
245, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 9
246, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 12
247, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 12
248, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 10
249, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 11
250, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 13
251, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 9
252, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
253, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
254, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 6
255, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
256, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 9
257, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 10
258, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 7
259, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
260, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 12
261, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 19
262, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 10
263, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
264, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 12
265, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 15
266, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
267, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 10
268, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 11
269, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 9
270, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 10
271, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 9
272, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 11
273, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 11
274, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 14
275, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 7
276, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 9
277, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
278, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
279, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 9
280, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
281, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 9
282, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 7
283, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
284, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 9
285, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
286, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
287, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 7
288, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 7
289, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
290, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 14
291, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
292, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
293, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 9
294, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 7
295, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
296, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 11
297, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
298, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
299, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 7
300, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 9
301, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 10
302, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 9
303, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
304, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 9
305, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 12
306, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 13
307, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 6
308, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 9
309, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
310, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
311, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 9
312, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
313, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 9
314, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 13
315, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 11
316, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
317, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 12
318, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 7
319, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 9
320, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 9
321, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 10
322, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
323, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
324, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 11
325, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
326, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 10
327, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 7
328, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 7
329, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 9
330, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 9
331, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
